  -1.20162  -0.90038   0.40633   0.00305   0.11428  -0.00332
  -1.18660  -0.42287   0.38537   0.00130   0.10906  -0.00654
  -1.17653   0.00839   0.37992  -0.00047   0.10733  -0.00176
  -1.18454   0.44802   0.38451  -0.00192   0.11083   0.00100
  -1.21406   0.91910   0.39346  -0.00383   0.11488  -0.00089
  -1.24762   1.44759   0.40775  -0.00516   0.12065  -0.01028
  -1.28327   2.03567   0.43301  -0.00580   0.12645  -0.02594
  -1.31369   2.67742   0.44795  -0.00639   0.13311  -0.04813
  -1.32940   3.35539   0.46072  -0.00667   0.13743  -0.07292
  -1.34482   4.80089   0.47334  -0.00627   0.14583  -0.12925
  -1.34838   5.55061   0.47521  -0.00682   0.14303  -0.15948
  -1.34144   6.31802   0.49640  -0.00729   0.13859  -0.18951
  -1.32621   7.47278   0.49009  -0.00782   0.13907  -0.23500
  -0.90861  -0.87789   0.43180   0.00322   0.12373  -0.00002
  -0.90078  -0.41051   0.42220   0.00161   0.12094  -0.00606
  -0.89575   0.00697   0.40907  -0.00012   0.11857  -0.00181
  -0.90590   0.42464   0.40992  -0.00172   0.11852   0.00213
  -0.92707   0.89458   0.42467  -0.00333   0.12357  -0.00377
  -0.95155   1.42519   0.43910  -0.00408   0.12807  -0.01905
  -0.97622   2.02045   0.46210  -0.00477   0.13546  -0.04312
  -0.99353   2.66109   0.47737  -0.00535   0.14160  -0.07199
  -1.00791   3.33599   0.48762  -0.00558   0.14569  -0.10381
  -1.01941   4.78042   0.48597  -0.00579   0.15227  -0.17660
  -1.01722   5.52922   0.48690  -0.00632   0.15331  -0.21452
  -1.01137   6.28525   0.48391  -0.00683   0.15404  -0.25235
  -0.99870   7.41748   0.47958  -0.00744   0.15678  -0.30742
  -0.71010  -0.88753   0.45612   0.00253   0.13380   0.00859
  -0.70746  -0.41330   0.44551   0.00119   0.13087  -0.00220
  -0.70483  -0.00201   0.43975  -0.00010   0.12877   0.00158
  -0.71498   0.41177   0.44033  -0.00150   0.12921   0.00484
  -0.72926   0.87742   0.45560  -0.00271   0.13410  -0.00274
  -0.74751   1.41456   0.47332  -0.00341   0.14010  -0.02308
  -0.76574   2.01708   0.49772  -0.00402   0.14779  -0.05240
  -0.78017   2.66735   0.51301  -0.00427   0.15368  -0.08718
  -0.78709   3.35567   0.51916  -0.00451   0.15700  -0.12650
  -0.79520   4.82325   0.52220  -0.00518   0.16174  -0.21430
  -0.79269   5.57853   0.52361  -0.00524   0.16362  -0.25771
  -0.78788   6.33698   0.51495  -0.00565   0.16495  -0.29816
  -0.77917   7.48116   0.52678  -0.00745   0.16880  -0.35706
  -0.65137  -0.88725   0.48182   0.00233   0.14394   0.00530
  -0.65178  -0.41571   0.47251   0.00108   0.14045  -0.00250
  -0.65065   0.00286   0.46875  -0.00017   0.13934   0.00038
  -0.65955   0.41833   0.46980  -0.00138   0.13970   0.00413
  -0.67343   0.88434   0.47833  -0.00248   0.14248  -0.00191
  -0.69166   1.42612   0.49152  -0.00319   0.14632  -0.02320
  -0.70748   2.04039   0.51179  -0.00370   0.15287  -0.05505
  -0.71836   2.70880   0.53131  -0.00411   0.15890  -0.09431
  -0.72874   3.41770   0.54488  -0.00465   0.16247  -0.13811
  -0.74124   4.91881   0.55108  -0.00508   0.16683  -0.23130
  -0.73997   5.69583   0.54518  -0.00518   0.16861  -0.27795
  -0.73569   6.47790   0.55071  -0.00583   0.16832  -0.32090
  -0.72768   7.64770   0.53932  -0.00592   0.17327  -0.37736
  -0.72392  -0.90752   0.51649   0.00226   0.15744   0.00121
  -0.71416  -0.42861   0.50107   0.00111   0.15243  -0.00432
  -0.71206   0.00533   0.49896  -0.00018   0.15138   0.00003
  -0.72057   0.44042   0.50526  -0.00152   0.15356   0.00365
  -0.73359   0.91836   0.51958  -0.00266   0.15847  -0.00112
  -0.75357   1.46658   0.53353  -0.00323   0.16325  -0.01891
  -0.76984   2.09978   0.55666  -0.00370   0.17030  -0.05181
  -0.78090   2.80069   0.57735  -0.00409   0.17688  -0.09457
  -0.79246   3.54650   0.58687  -0.00431   0.18065  -0.14410
  -0.81444   5.12521   0.57753  -0.00467   0.18234  -0.24794
  -0.82106   5.93970   0.56518  -0.00427   0.18355  -0.29739
  -0.82658   6.76222   0.55851  -0.00443   0.18001  -0.34262
  -0.82828   7.99722   0.54948  -0.00421   0.17339  -0.39936
  -1.09062  -1.06559   0.60558   0.00195   0.19857   0.01829
  -1.07836  -0.51798   0.59346   0.00102   0.19277   0.00689
  -1.07373  -0.00065   0.58914  -0.00023   0.19040   0.00120
  -1.07875   0.51927   0.59401  -0.00144   0.19288  -0.00515
  -1.09382   1.07011   0.60848  -0.00248   0.19830  -0.01710
  -1.11394   1.67335   0.62376  -0.00266   0.20465  -0.03761
  -1.13536   2.34243   0.64177  -0.00258   0.21091  -0.06752
  -1.15155   3.07725   0.65895  -0.00265   0.21482  -0.10621
  -1.16515   3.86982   0.67155  -0.00273   0.21724  -0.15262
  -1.18932   5.59211   0.65886  -0.00199   0.21832  -0.25760
  -1.20214   6.50596   0.64193  -0.00140   0.21645  -0.30707
  -1.21070   7.43973   0.62315  -0.00092   0.21161  -0.34670
  -1.21947   8.89169   0.57543  -0.00004   0.20219  -0.37283
  -1.22067  -1.05238  -0.63285   0.00270   0.09823   0.02385
  -1.21761  -0.52893  -0.54736   0.00126   0.11035   0.01296
