  -1.03785  -0.94539   0.97085   0.00572   0.30943   0.04328
  -1.02090  -0.48315   0.94417   0.00239   0.30266   0.03058
  -1.01039  -0.05650   0.92141  -0.00129   0.29579   0.02111
  -1.01240   0.36267   0.93246  -0.00512   0.29797   0.01524
  -1.03126   0.82310   0.96737  -0.00878   0.30902   0.00102
  -1.05561   1.35346   1.00133  -0.01107   0.31884  -0.02456
  -1.08220   1.94736   1.03875  -0.01222   0.33111  -0.06139
  -1.10554   2.58973   1.07991  -0.01274   0.34263  -0.10275
  -1.12502   3.27347   1.10415  -0.01375   0.35012  -0.14864
  -1.14826   4.72288   1.15212  -0.01503   0.36465  -0.25093
  -1.15463   5.48110   1.17945  -0.01520   0.37044  -0.30449
  -1.15591   6.25577   1.19452  -0.01531   0.37133  -0.36187
  -1.15027   7.43163   1.19851  -0.01506   0.37280  -0.44904
  -0.89309  -0.93672   1.02590   0.00534   0.32929   0.04561
  -0.88127  -0.47909   0.99761   0.00206   0.32044   0.03125
  -0.86974  -0.06089   0.97879  -0.00124   0.31469   0.02269
  -0.87370   0.36063   0.98947  -0.00490   0.31813   0.01329
  -0.88702   0.81916   1.02103  -0.00834   0.32757  -0.00209
  -0.90516   1.34754   1.06234  -0.01059   0.34014  -0.03093
  -0.92918   1.94416   1.09888  -0.01196   0.35110  -0.07102
  -0.94764   2.59494   1.13079  -0.01321   0.36100  -0.11985
  -0.96229   3.28209   1.15832  -0.01404   0.36862  -0.17198
  -0.98181   4.73867   1.20410  -0.01549   0.38048  -0.28488
  -0.98700   5.49824   1.22629  -0.01593   0.38427  -0.34534
  -0.99046   6.27343   1.24508  -0.01594   0.38655  -0.40679
  -0.98945   7.43515   1.25898  -0.01586   0.38430  -0.49664
  -0.77191  -0.94951   1.09341   0.00527   0.35456   0.05450
  -0.76198  -0.48133   1.06199   0.00199   0.34440   0.03416
  -0.75628  -0.06429   1.04633  -0.00118   0.33996   0.02429
  -0.75918   0.35279   1.05620  -0.00444   0.34291   0.01502
  -0.76974   0.81387   1.08246  -0.00746   0.35154  -0.00287
  -0.78509   1.34949   1.12207  -0.00943   0.36208  -0.03564
  -0.80046   1.95482   1.15839  -0.01069   0.37306  -0.08079
  -0.81177   2.61377   1.18678  -0.01170   0.38145  -0.13374
  -0.82217   3.31177   1.21258  -0.01270   0.38823  -0.19189
  -0.84161   4.78025   1.25658  -0.01459   0.39986  -0.31369
  -0.84764   5.54737   1.27797  -0.01509   0.40308  -0.37798
  -0.85328   6.32698   1.28304  -0.01482   0.40485  -0.44299
  -0.85074   7.49797   1.29409  -0.01513   0.40224  -0.53610
  -0.73767  -0.95722   1.14286   0.00406   0.37599   0.05379
  -0.72572  -0.48704   1.10543   0.00163   0.36356   0.03437
  -0.72013  -0.06601   1.09028  -0.00125   0.35927   0.02503
  -0.72198   0.35618   1.10141  -0.00428   0.36291   0.01528
  -0.73237   0.82291   1.12988  -0.00693   0.37208  -0.00307
  -0.74643   1.36276   1.16491  -0.00868   0.38245  -0.03624
  -0.75882   1.98165   1.19976  -0.00974   0.39272  -0.08405
  -0.76886   2.65531   1.22837  -0.01076   0.40051  -0.14094
  -0.78060   3.37031   1.24963  -0.01138   0.40667  -0.20289
