 -0.434579   -1.790048   -0.015819    0.043325    0.004544    0.237957
 -0.438057   -0.957526   -0.025031    0.042563   -0.001175    0.114115
 -0.440472   -0.290880   -0.011631    0.041991    0.001210    0.022826
 -0.451392   -0.012244    0.002396    0.041239    0.004495   -0.009467
 -0.462851    0.283025   -0.038416    0.043194   -0.012127   -0.042479
 -0.456179    0.589757   -0.068183    0.044640   -0.023629   -0.079259
 -0.458552    1.319024   -0.082567    0.047742   -0.025874   -0.178288
 -0.457798    2.205998   -0.049835    0.049795   -0.000013   -0.307441
 -0.426369    3.141695   -0.010067    0.049259    0.036370   -0.435370
 -0.374181    4.155598    0.101181    0.046153    0.093455   -0.554683
 -0.410669   -1.789133   -0.040077    0.042314    0.001564    0.228174
 -0.428680   -0.983963   -0.019606    0.041920    0.005925    0.107708
 -0.436878   -0.299225   -0.007052    0.041034    0.006359    0.023859
 -0.441282   -0.010860   -0.012070    0.040635    0.006066   -0.008531
 -0.453091    0.274829   -0.019797    0.042435    0.001650   -0.042239
 -0.444405    0.565256   -0.037438    0.043897   -0.004811   -0.072339
 -0.441836    1.295060   -0.070171    0.046169   -0.017558   -0.173051
 -0.438587    2.158043   -0.000868    0.046310    0.010018   -0.299194
 -0.403006    3.088531    0.026445    0.046956    0.041414   -0.425028
 -0.347568    4.047982    0.062354    0.046384    0.085081   -0.536562
 -0.484547   -1.682121    0.002554    0.046741    0.004526    0.216843
 -0.494650   -0.904547    0.020586    0.048041    0.009291    0.098770
 -0.499214   -0.241906    0.009410    0.048950    0.001091    0.021317
 -0.507294    0.053999    0.009475    0.048455    0.008928   -0.017052
 -0.505879    0.333730   -0.003658    0.050055    0.005895   -0.044683
 -0.501601    0.665888   -0.002694    0.050732    0.003726   -0.083611
 -0.490629    1.430968    0.024525    0.051002    0.017218   -0.184439
 -0.468797    2.357129    0.072847    0.050838    0.041166   -0.313748
 -0.434703    3.359326    0.146983    0.048522    0.083891   -0.446710
 -0.383808    4.400703    0.230802    0.045913    0.128210   -0.570563
 -0.499449   -1.747415   -0.020225    0.048755   -0.004692    0.219221
 -0.505679   -0.916913    0.028583    0.050877    0.005385    0.097562
 -0.507046   -0.249784    0.018395    0.051651    0.003235    0.016815
 -0.510843    0.042966    0.008969    0.051891   -0.000918   -0.014862
 -0.512951    0.341136    0.015754    0.052272   -0.000532   -0.046732
 -0.507545    0.670303    0.016466    0.052674   -0.004113   -0.084089
 -0.497920    1.421642    0.061133    0.051051    0.021015   -0.178225
 -0.473674    2.343888    0.112072    0.051361    0.061104   -0.306515
 -0.450322    3.333068    0.133086    0.050487    0.080664   -0.429994
 -0.405428    4.342196    0.253837    0.047448    0.146482   -0.542884
 -0.593466   -1.788416   -0.053123    0.049231   -0.031862    0.209219
 -0.595150   -0.953608   -0.010229    0.050363   -0.012899    0.101267
 -0.604332   -0.277628    0.034228    0.052728    0.012717    0.026156
 -0.605058    0.021391    0.019722    0.052718    0.002635   -0.008470
 -0.609743    0.324149    0.000546    0.053117   -0.004717   -0.040059
 -0.606674    0.665875   -0.010493    0.052829   -0.009348   -0.081505
 -0.602544    1.473267    0.027498    0.051618    0.007570   -0.190360
 -0.590466    2.434516    0.110748    0.050106    0.047145   -0.320657
 -0.568231    3.438666    0.195276    0.048573    0.095313   -0.438655
 -0.555821    4.517385    0.303527    0.045777    0.141897   -0.544063
 -0.927450   -1.990740   -0.011222    0.063243   -0.013463    0.253284
 -0.919084   -1.084257    0.016792    0.063032    0.001530    0.126004
 -0.917242   -0.322284    0.024839    0.063077    0.009536    0.028379
 -0.914285    0.023587    0.005584    0.062741    0.003372   -0.013945
 -0.921645    0.357677    0.004602    0.063283   -0.000241   -0.053757
 -0.918641    0.717905   -0.009980    0.063765   -0.006412   -0.095063
 -0.913724    1.603770   -0.002933    0.064765   -0.000593   -0.224711
 -0.903422    2.640355    0.049387    0.062723    0.020606   -0.367323
