 3.8000   25948.5703125     0.1764873 -1.9518525 0.0000000     475.2909386 205.6504459  -2026.9647408  0.0000000 -1.8988790 -58.7018043  -1.0091797   0.9560384   0.4041065 -0.0468005  0.0054099  0.0000000 206.1468849 -241.9101537 0.0104765 -0.0098045 -0.0404042 -0.2486584 -0.1176383 0.0012867 0.0005567 -0.0000529 -0.0054874
 3.8500   26133.0683594     0.1750485 -1.9444047 0.0000000     471.8265831 203.8765608  -2040.0162697  0.0000000 -1.9060880 -57.6857100  -1.0089476   0.9558921   0.4050183 -0.0466444  0.0053801  0.0000000 206.8897272 -243.5101661 0.0110038 -0.0095636 -0.0403712 -0.2477350 -0.1174418 0.0012679 0.0005478 -0.0000505 -0.0054818
 3.9000   26318.1503906     0.1736708 -1.9381724 0.0000000     468.7326907 202.4370300  -2053.1871323  0.0000000 -1.9136380 -56.7809038  -1.0087336   0.9560301   0.4059773 -0.0464888  0.0053482  0.0000000 207.6324170 -245.1402512 0.0111553 -0.0093444 -0.0403426 -0.2468998 -0.1172603 0.0012503 0.0005400 -0.0000477 -0.0054765
 3.9500   26503.7988281     0.1723009 -1.9324369 0.0000000     465.8127738 201.1226856  -2066.4236171  0.0000000 -1.9213285 -55.9147027  -1.0085276   0.9562638   0.4069573 -0.0463342  0.0053148  0.0000000 208.3748686 -246.7841857 0.0110941 -0.0091344 -0.0403156 -0.2460976 -0.1170861 0.0012333 0.0005325 -0.0000449 -0.0054713
 4.0000   26662.6718750     0.1709136 -1.9248728 0.0000000     462.4600871 199.6252596  -2077.5692659  0.0000000 -1.9270849 -54.9939663  -1.0083245   0.9556316   0.4075257 -0.0461809  0.0052799  0.0000000 209.1170349 -248.1794345 0.0110127 -0.0089276 -0.0402889 -0.2453037 -0.1169148 0.0012167 0.0005252 -0.0000420 -0.0054661
 4.0500   26849.2988281     0.1695093 -1.9194049 0.0000000     459.5724525 198.3468006  -2090.8720671  0.0000000 -1.9348458 -54.1281987  -1.0081243   0.9558888   0.4085155 -0.0460288  0.0052437  0.0000000 209.8588862 -249.8329622 0.0110854 -0.0087231 -0.0402623 -0.2445182 -0.1167458 0.0012003 0.0005180 -0.0000391 -0.0054610
 4.1000   27036.4667969     0.1680981 -1.9141436 0.0000000     456.7304112 197.1099401  -2104.2176638  0.0000000 -1.9426662 -53.2717132  -1.0079283   0.9561790   0.4095077 -0.0458777  0.0052064  0.0000000 210.6003999 -251.4937124 0.0111836 -0.0085229 -0.0402363 -0.2437473 -0.1165787 0.0011842 0.0005111 -0.0000362 -0.0054559
 4.1500   27224.1660156     0.1666973 -1.9092803 0.0000000     453.9656786 195.9740494  -2117.6203275  0.0000000 -1.9506014 -52.4447937  -1.0077391   0.9565583   0.4105126 -0.0457277  0.0051680  0.0000000 211.3415421 -253.1663851 0.0111566 -0.0083301 -0.0402116 -0.2430066 -0.1164164 0.0011685 0.0005044 -0.0000331 -0.0054509
 4.2000   27412.3808594     0.1653163 -1.9049062 0.0000000     451.3097158 194.9690652  -2131.0865181  0.0000000 -1.9586785 -51.6583166  -1.0075581   0.9570523   0.4115353 -0.0455785  0.0051287  0.0000000 212.0822655 -254.8533494 0.0109785 -0.0081462 -0.0401886 -0.2423033 -0.1162604 0.0011533 0.0004982 -0.0000300 -0.0054460
 4.2500   27601.0996094     0.1639533 -1.9009799 0.0000000     448.7626881 194.0845229  -2144.6128197  0.0000000 -1.9668866 -50.9092711  -1.0073845   0.9576503   0.4125748 -0.0454302  0.0050887  0.0000000 212.8225204 -256.5537945 0.0106893 -0.0079706 -0.0401671 -0.2416338 -0.1161101 0.0011386 0.0004924 -0.0000267 -0.0054412
 4.3000   27790.3085938     0.1626019 -1.8974068 0.0000000     446.3038439 193.2931733  -2158.1914168  0.0000000 -1.9751991 -50.1885729  -1.0072170   0.9583276   0.4136274 -0.0452830  0.0050479  0.0000000 213.5622623 -258.2655201 0.0103529 -0.0078017 -0.0401467 -0.2409910 -0.1159647 0.0011242 0.0004869 -0.0000234 -0.0054364
 4.3500   27980.0000000     0.1612574 -1.8941173 0.0000000     443.9126314 192.5749593  -2171.8167303  0.0000000 -1.9835964 -49.4893536  -1.0070547   0.9590672   0.4146900 -0.0451367  0.0050064  0.0000000 214.3014547 -259.9869238 0.0100239 -0.0076384 -0.0401273 -0.2403698 -0.1158232 0.0011102 0.0004816 -0.0000200 -0.0054318
 4.4000   28170.1582031     0.1599187 -1.8910904 0.0000000     441.5796180 191.9247162  -2185.4863347  0.0000000 -1.9920728 -48.8098071  -1.0068971   0.9598652   0.4157612 -0.0449914  0.0049643  0.0000000 215.0400666 -261.7175220 0.0097313 -0.0074802 -0.0401087 -0.2397689 -0.1156852 0.0010966 0.0004766 -0.0000165 -0.0054272
 4.4500   28360.7753906     0.1585870 -1.8883342 0.0000000     439.3048670 191.3462399  -2199.2006597  0.0000000 -2.0006310 -48.1512753  -1.0067444   0.9607250   0.4168413 -0.0448471  0.0049216  0.0000000 215.7780696 -263.4576256 0.0094790 -0.0073273 -0.0400909 -0.2391891 -0.1155507 0.0010832 0.0004718 -0.0000130 -0.0054226
 4.5000   28551.8535156     0.1572637 -1.8858553 0.0000000     437.0902311 190.8427323  -2212.9607287  0.0000000 -2.0092742 -47.5149727  -1.0065966   0.9616494   0.4179306 -0.0447038  0.0048784  0.0000000 216.5154351 -265.2075869 0.0092585 -0.0071797 -0.0400741 -0.2386309 -0.1154198 0.0010702 0.0004673 -0.0000094 -0.0054181
 4.5500   28743.1308594     0.1561026 -1.8858137 0.0000000     437.6525765 191.1041957  -2226.9231739  0.0000000 -2.0186336 -47.2594224  -1.0064795   0.9629219   0.4192517 -0.0445606  0.0048341  0.0000000 217.2512320 -267.0221951 0.0160688 -0.0070913 -0.0400667 -0.2381730 -0.1153542 0.0010640 0.0004646 -0.0000051 -0.0054141
 4.6000   28934.6562500     0.1554439 -1.8924154 0.0000000     438.3599785 193.4912363  -2241.4364164  0.0000000 -2.0299758 -47.6439289  -1.0064442   0.9662837   0.4206275 -0.0444150  0.0047893  0.0000000 217.9856500 -269.0154049 0.0224601 -0.0070994 -0.0400856 -0.2382914 -0.1153045 0.0010583 0.0004671 0.0000011 -0.0054115
 4.6500   29126.5019531     0.1549435 -1.9007661 0.0000000     439.8371977 196.4601052  -2256.1149548  0.0000000 -2.0418599 -48.2435128  -1.0064313   0.9700811   0.4220853 -0.0442696  0.0047459  0.0000000 218.7189666 -271.0614691 0.0218923 -0.0071390 -0.0401114 -0.2385279 -0.1152779 0.0010545 0.0004710 0.0000080 -0.0054091
 4.7000   29318.5996094     0.1542066 -1.9056449 0.0000000     440.6005966 198.3281527  -2270.5276167  0.0000000 -2.0527181 -48.4734389  -1.0063781   0.9728769   0.4234456 -0.0441270  0.0047042  0.0000000 219.4508995 -273.0197906 0.0178708 -0.0071237 -0.0401234 -0.2384903 -0.1152254 0.0010491 0.0004722 0.0000137 -0.0054061
 4.7500   29510.9335938     0.1531393 -1.9059729 0.0000000     439.8901827 198.7267349  -2284.5792377  0.0000000 -2.0622120 -48.1812210  -1.0062719   0.9744330   0.4246393 -0.0439879  0.0046636  0.0000000 220.1814574 -274.8582252 0.0137990 -0.0070323 -0.0401172 -0.2381170 -0.1151285 0.0010402 0.0004699 0.0000181 -0.0054022
 4.8000   29703.5800781     0.1518654 -1.9035773 0.0000000     438.0061772 198.2308878  -2298.4205981  0.0000000 -2.0708837 -47.5552044  -1.0061350   0.9752819   0.4257198 -0.0438512  0.0046231  0.0000000 220.9108625 -276.6244033 0.0108965 -0.0068937 -0.0401001 -0.2375554 -0.1150020 0.0010287 0.0004655 0.0000216 -0.0053978
 4.8500   29896.5800781     0.1505472 -1.9007253 0.0000000     435.6663743 197.5729912  -2312.2400985  0.0000000 -2.0794158 -46.8529964  -1.0059942   0.9760402   0.4267742 -0.0437159  0.0045822  0.0000000 221.6393254 -278.3797013 0.0090180 -0.0067459 -0.0400809 -0.2369732 -0.1148695 0.0010162 0.0004608 0.0000249 -0.0053933
 4.9000   30089.9609375     0.1492812 -1.8987446 0.0000000     433.4354988 197.1897330  -2326.1505355  0.0000000 -2.0882133 -46.2356553  -1.0058648   0.9770537   0.4278599 -0.0435811  0.0045409  0.0000000 222.3669493 -280.1612450 0.0076820 -0.0066120 -0.0400651 -0.2364633 -0.1147466 0.0010041 0.0004568 0.0000285 -0.0053890
 4.9500   30283.7265625     0.1480891 -1.8979209 0.0000000     431.5409696 197.1804288  -2340.1775433  0.0000000 -2.0973672 -45.7456708  -1.0057496   0.9783869   0.4289929 -0.0434469  0.0044990  0.0000000 223.0937459 -281.9777905 0.0065712 -0.0064980 -0.0400538 -0.2360422 -0.1146373 0.0009930 0.0004537 0.0000325 -0.0053849
 5.0000   30474.6601563     0.1469518 -1.8977847 0.0000000     429.9174957 197.4399711  -2354.0513977  0.0000000 -2.1065761 -45.3525152  -1.0056453   0.9798668   0.4301187 -0.0433133  0.0044567  0.0000000 223.8196869 -283.7925387 0.0055957 -0.0063997 -0.0400460 -0.2356876 -0.1145390 0.0009827 0.0004513 0.0000367 -0.0053810
 5.0500   30669.7734375     0.1458438 -1.8984177 0.0000000     428.5557986 197.8986851  -2368.2846669  0.0000000 -2.1162185 -45.0265873  -1.0055476   0.9815988   0.4313230 -0.0431805  0.0044141  0.0000000 224.5447358 -285.6611767 0.0048509 -0.0063112 -0.0400401 -0.2353727 -0.1144481 0.0009730 0.0004493 0.0000410 -0.0053772
 5.1000   30865.2285156     0.1447487 -1.8993379 0.0000000     427.2920042 198.4526598  -2382.5607893  0.0000000 -2.1259554 -44.7324462  -1.0054539   0.9834075   0.4325379 -0.0430486  0.0043712  0.0000000 225.2688724 -287.5413369 0.0043402 -0.0062283 -0.0400354 -0.2350802 -0.1143609 0.0009637 0.0004476 0.0000455 -0.0053735
 5.1500   31061.0136719     0.1436570 -1.9003987 0.0000000     426.0620417 199.0536691  -2396.8666548  0.0000000 -2.1357418 -44.4521339  -1.0053625   0.9852522   0.4337575 -0.0429177  0.0043283  0.0000000 225.9920852 -289.4288359 0.0040029 -0.0061482 -0.0400311 -0.2347993 -0.1142757 0.0009545 0.0004459 0.0000499 -0.0053698
 5.2000   31257.1328125     0.1425642 -1.9015173 0.0000000     424.8260866 199.6740786  -2411.1955635  0.0000000 -2.1455525 -44.1751409  -1.0052726   0.9871100   0.4349778 -0.0427877  0.0042852  0.0000000 226.7143609 -291.3213525 0.0038229 -0.0060696 -0.0400270 -0.2345236 -0.1141916 0.0009454 0.0004444 0.0000544 -0.0053661
 5.2500   31453.5703125     0.1414672 -1.9026359 0.0000000     423.5582855 200.2945428  -2425.5414440  0.0000000 -2.1553691 -43.8942515  -1.0051836   0.9889642   0.4361958 -0.0426587  0.0042421  0.0000000 227.4356853 -293.2170808 0.0037815 -0.0059914 -0.0400227 -0.2342489 -0.1141077 0.0009364 0.0004428 0.0000588 -0.0053624
 5.3000   31650.3300781     0.1403632 -1.9037036 0.0000000     422.2380147 200.8973311  -2439.9001057  0.0000000 -2.1651757 -43.6030154  -1.0050949   0.9908002   0.4374087 -0.0425306  0.0041991  0.0000000 228.1560427 -295.1145031 0.0038526 -0.0059127 -0.0400182 -0.2339713 -0.1140233 0.0009274 0.0004412 0.0000633 -0.0053587
 5.3500   31847.4003906     0.1392492 -1.9046702 0.0000000     420.8458326 201.4648967  -2454.2662198  0.0000000 -2.1749558 -43.2951250  -1.0050061   0.9926033   0.4386139 -0.0424036  0.0041561  0.0000000 228.8754167 -297.0119590 0.0040088 -0.0058327 -0.0400132 -0.2336871 -0.1139377 0.0009183 0.0004396 0.0000677 -0.0053551
 5.4000   32044.7714844     0.1381223 -1.9054920 0.0000000     419.3642139 201.9815534  -2468.6350741  0.0000000 -2.1846950 -42.9649262  -1.0049168   0.9943609   0.4398089 -0.0422776  0.0041132  0.0000000 229.5937906 -298.9079474 0.0042260 -0.0057507 -0.0400075 -0.2333930 -0.1138503 0.0009091 0.0004378 0.0000720 -0.0053513
 5.4500   32242.4511719     0.1369802 -1.9061374 0.0000000     417.7794251 202.4352791  -2483.0042120  0.0000000 -2.1943830 -42.6080413  -1.0048267   0.9960639   0.4409921 -0.0421525  0.0040703  0.0000000 230.3111478 -300.8014258 0.0044843 -0.0056661 -0.0400010 -0.2330869 -0.1137607 0.0008998 0.0004360 0.0000763 -0.0053476
 5.5000   32440.4257813     0.1358213 -1.9065864 0.0000000     416.0820903 202.8182084  -2497.3706133  0.0000000 -2.2040123 -42.2216023  -1.0047357   0.9977063   0.4421623 -0.0420285  0.0040275  0.0000000 231.0274726 -302.6915174 0.0047671 -0.0055786 -0.0399936 -0.2327672 -0.1136686 0.0008903 0.0004340 0.0000805 -0.0053438
 5.5500   32638.6777344     0.1346446 -1.9068305 0.0000000     414.2675134 203.1265494  -2511.7320031  0.0000000 -2.2135789 -41.8042280  -1.0046436   0.9992855   0.4433187 -0.0419055  0.0039847  0.0000000 231.7427496 -304.5776638 0.0050610 -0.0054881 -0.0399853 -0.2324337 -0.1135739 0.0008807 0.0004319 0.0000846 -0.0053400
 5.6000   32837.2265625     0.1334500 -1.9068737 0.0000000     412.3356117 203.3601786  -2526.0898412  0.0000000 -2.2230843 -41.3558495  -1.0045507   1.0008027   0.4444615 -0.0417835  0.0039419  0.0000000 232.4569640 -306.4599561 0.0053554 -0.0053946 -0.0399760 -0.2320864 -0.1134765 0.0008710 0.0004296 0.0000886 -0.0053362
 5.6500   33036.0429688     0.1322376 -1.9067242 0.0000000     410.2890076 203.5213678  -2540.4425220  0.0000000 -2.2325292 -40.8773361  -1.0044569   1.0022597   0.4455906 -0.0416625  0.0038992  0.0000000 233.1701011 -308.3382713 0.0056418 -0.0052984 -0.0399659 -0.2317264 -0.1133766 0.0008612 0.0004272 0.0000926 -0.0053323
 5.7000   33235.1406250     0.1310079 -1.9063986 0.0000000     408.1334162 203.6147105  -2554.7922746  0.0000000 -2.2419190 -40.3703767  -1.0043626   1.0036614   0.4467069 -0.0415424  0.0038563  0.0000000 233.8821465 -310.2130758 0.0059144 -0.0051996 -0.0399549 -0.2313547 -0.1132744 0.0008512 0.0004247 0.0000964 -0.0053285
 5.7500   33434.5000000     0.1297619 -1.9059154 0.0000000     405.8760335 203.6461264  -2569.1391708  0.0000000 -2.2512583 -39.8371906  -1.0042679   1.0050126   0.4478111 -0.0414233  0.0038134  0.0000000 234.5930860 -312.0846704 0.0061690 -0.0050987 -0.0399432 -0.2309728 -0.1131700 0.0008412 0.0004221 0.0001003 -0.0053245
 5.8000   33634.1289063     0.1285007 -1.9052973 0.0000000     403.5257288 203.6227870  -2583.4856670  0.0000000 -2.2605544 -39.2804368  -1.0041730   1.0063201   0.4489041 -0.0413051  0.0037704  0.0000000 235.3029052 -313.9537165 0.0064031 -0.0049960 -0.0399308 -0.2305824 -0.1130638 0.0008311 0.0004194 0.0001040 -0.0053206
 5.8500   33834.0117188     0.1272255 -1.9045672 0.0000000     401.0919504 203.5524035  -2597.8325987  0.0000000 -2.2698137 -38.7030057  -1.0040783   1.0075901   0.4499871 -0.0411878  0.0037273  0.0000000 236.0115898 -315.8207283 0.0066154 -0.0048918 -0.0399179 -0.2301853 -0.1129560 0.0008209 0.0004166 0.0001077 -0.0053167
 5.9000   34034.1445313     0.1259375 -1.9037491 0.0000000     398.5847206 203.4430924  -2612.1817937  0.0000000 -2.2790436 -38.1079319  -1.0039838   1.0088295   0.4510610 -0.0410714  0.0036841  0.0000000 236.7191253 -317.6863692 0.0068055 -0.0047867 -0.0399045 -0.2297833 -0.1128470 0.0008107 0.0004138 0.0001114 -0.0053127
 5.9500   34234.5312500     0.1246382 -1.9028671 0.0000000     396.0142270 203.3030513  -2626.5356935  0.0000000 -2.2882520 -37.4982785  -1.0038900   1.0100454   0.4521272 -0.0409559  0.0036407  0.0000000 237.4254970 -319.5513891 0.0069738 -0.0046810 -0.0398907 -0.2293781 -0.1127369 0.0008004 0.0004109 0.0001150 -0.0053088
 6.0000   34422.1640625     0.1233289 -1.9011417 0.0000000     393.2445678 203.0635103  -2639.8987988  0.0000000 -2.2961716 -36.8633132  -1.0037968   1.0108965   0.4530152 -0.0408413  0.0035972  0.0000000 238.1306902 -321.2950779 0.0071210 -0.0045752 -0.0398766 -0.2289713 -0.1126260 0.0007902 0.0004081 0.0001186 -0.0053048
 6.0500   34622.7773438     0.1220124 -1.8998847 0.0000000     390.5919762 202.8907444  -2654.2486913  0.0000000 -2.3038667 -36.2363592  -1.0037049   1.0120868   0.4540655 -0.0407275  0.0035535  0.0000000 238.8347194 -323.1589034 0.0069646 -0.0044698 -0.0398624 -0.2285665 -0.1125147 0.0007801 0.0004052 0.0001222 -0.0053009
 6.1000   34823.5859375     0.1206933 -1.8986536 0.0000000     388.6601355 202.7845651  -2668.5399895  0.0000000 -2.3115995 -35.7929994  -1.0036145   1.0135127   0.4551646 -0.0406146  0.0035097  0.0000000 239.5374043 -325.0574346 0.0067172 -0.0043883 -0.0398523 -0.2282226 -0.1124164 0.0007715 0.0004025 0.0001250 -0.0052968
 6.1500   35024.4687500     0.1193440 -1.8970237 0.0000000     387.3053685 202.7572720  -2682.5232566  0.0000000 -2.3192270 -35.8631097  -1.0035221   1.0159096   0.4564371 -0.0405026  0.0034659  0.0000000 240.2384221 -327.0731638 0.0063994 -0.0043702 -0.0398563 -0.2281206 -0.1123619 0.0007641 0.0004000 0.0001246 -0.0052922
 6.2000   35225.4531250     0.1178979 -1.8940785 0.0000000     385.5269987 202.2765719  -2696.3373872  0.0000000 -2.3264565 -35.8779012  -1.0034203   1.0181879   0.4576893 -0.0403920  0.0034220  0.0000000 240.9377795 -329.0739559 0.0060611 -0.0043456 -0.0398582 -0.2279906 -0.1123033 0.0007560 0.0003966 0.0001229 -0.0052872
 6.2500   35426.5546875     0.1163357 -1.8896091 0.0000000     383.2584781 201.2645888  -2709.9563332  0.0000000 -2.3332273 -35.8278158  -1.0033076   1.0203266   0.4589177 -0.0402828  0.0033778  0.0000000 241.6355602 -331.0567702 0.0058153 -0.0043135 -0.0398577 -0.2278276 -0.1122396 0.0007470 0.0003923 0.0001199 -0.0052818
 6.3000   35627.7851563     0.1146761 -1.8839337 0.0000000     380.5978524 199.8206065  -2723.4278462  0.0000000 -2.3396486 -35.7254606  -1.0031870   1.0223564   0.4601259 -0.0401748  0.0033330  0.0000000 242.3318154 -333.0253154 0.0056946 -0.0042755 -0.0398551 -0.2276393 -0.1121717 0.0007374 0.0003871 0.0001158 -0.0052763
 6.3500   35829.1484375     0.1129493 -1.8775131 0.0000000     377.6882989 198.0949758  -2736.8183299  0.0000000 -2.3458729 -35.5897626  -1.0030627   1.0243227   0.4613200 -0.0400679  0.0032875  0.0000000 243.0265618 -334.9852657 0.0056823 -0.0042339 -0.0398512 -0.2274372 -0.1121012 0.0007273 0.0003815 0.0001109 -0.0052705
 6.4000   36030.6328125     0.1111825 -1.8707522 0.0000000     374.6560868 196.2224009  -2750.1843532  0.0000000 -2.3520308 -35.4376183  -1.0029381   1.0262654   0.4625052 -0.0399618  0.0032414  0.0000000 243.7197938 -336.9416351 0.0057459 -0.0041908 -0.0398467 -0.2272309 -0.1120294 0.0007172 0.0003756 0.0001056 -0.0052648
 6.4500   36232.2421875     0.1093965 -1.8639510 0.0000000     371.5951168 194.3043649  -2763.5682691  0.0000000 -2.3582189 -35.2817249  -1.0028156   1.0282141   0.4636858 -0.0398566  0.0031946  0.0000000 244.4114942 -338.8983644 0.0058553 -0.0041478 -0.0398419 -0.2270276 -0.1119572 0.0007071 0.0003698 0.0001003 -0.0052591
 6.5000   36433.9531250     0.1076058 -1.8573168 0.0000000     368.5706564 192.4127276  -2776.9971175  0.0000000 -2.3645009 -35.1310358  -1.0026968   1.0301889   0.4648644 -0.0397522  0.0031472  0.0000000 245.1016408 -340.8580443 0.0059879 -0.0041059 -0.0398373 -0.2268323 -0.1118855 0.0006973 0.0003640 0.0000949 -0.0052535
 6.5500   36635.7734375     0.1058211 -1.8509938 0.0000000     365.6281992 190.5985080  -2790.4909993  0.0000000 -2.3709213 -34.9918890  -1.0025827   1.0322038   0.4660435 -0.0396484  0.0030992  0.0000000 245.7902088 -342.8227736 0.0061281 -0.0040658 -0.0398331 -0.2266481 -0.1118146 0.0006876 0.0003585 0.0000898 -0.0052481
 6.6000   36837.6835938     0.1040500 -1.8450811 0.0000000     362.7994270 188.8983896  -2804.0616694  0.0000000 -2.3775085 -34.8688095  -1.0024739   1.0342679   0.4672243 -0.0395452  0.0030506  0.0000000 246.4771728 -344.7938645 0.0062658 -0.0040279 -0.0398294 -0.2264771 -0.1117449 0.0006783 0.0003532 0.0000850 -0.0052429
 6.6500   37039.6718750     0.1022980 -1.8396480 0.0000000     360.1066725 187.3391693  -2817.7171348  0.0000000 -2.3842813 -34.7650810  -1.0023707   1.0363873   0.4684080 -0.0394427  0.0030016  0.0000000 247.1625075 -346.7723292 0.0063944 -0.0039927 -0.0398264 -0.2263208 -0.1116768 0.0006694 0.0003482 0.0000805 -0.0052378
 6.7000   37241.7343750     0.1005694 -1.8347415 0.0000000     357.5652858 185.9401883  -2831.4627727  0.0000000 -2.3912518 -34.6830534  -1.0022733   1.0385662   0.4695954 -0.0393409  0.0029521  0.0000000 247.8461885 -348.7589693 0.0065100 -0.0039604 -0.0398241 -0.2261799 -0.1116104 0.0006608 0.0003436 0.0000764 -0.0052329
 6.7500   37443.8515625     0.0988669 -1.8303896 0.0000000     355.1848142 184.7146286  -2845.3002256  0.0000000 -2.3984250 -34.6243005  -1.0021817   1.0408066   0.4707871 -0.0392396  0.0029023  0.0000000 248.5281924 -350.7542075 0.0066106 -0.0039310 -0.0398225 -0.2260549 -0.1115458 0.0006527 0.0003394 0.0000727 -0.0052283
 6.8000   37646.0351563     0.0971927 -1.8266072 0.0000000     352.9703663 183.6706450  -2859.2314155  0.0000000 -2.4058035 -34.5897790  -1.0020958   1.0431096   0.4719837 -0.0391389  0.0028521  0.0000000 249.2084971 -352.7585577 0.0066956 -0.0039047 -0.0398219 -0.2259458 -0.1114831 0.0006449 0.0003356 0.0000695 -0.0052238
 6.8500   37848.2539063     0.0955476 -1.8233938 0.0000000     350.9225838 182.8116524  -2873.2532416  0.0000000 -2.4133829 -34.5798432  -1.0020153   1.0454741   0.4731850 -0.0390388  0.0028017  0.0000000 249.8870823 -354.7719532 0.0067652 -0.0038815 -0.0398220 -0.2258523 -0.1114223 0.0006375 0.0003321 0.0000667 -0.0052195
 6.9000   38050.5039063     0.0939320 -1.8207393 0.0000000     349.0388744 182.1372179  -2887.3632054  0.0000000 -2.4211575 -34.5943806  -1.0019400   1.0478986   0.4743913 -0.0389394  0.0027511  0.0000000 250.5639288 -356.7944235 0.0068204 -0.0038612 -0.0398230 -0.2257739 -0.1113635 0.0006305 0.0003290 0.0000644 -0.0052154
 6.9500   38252.7851563     0.0923456 -1.8186246 0.0000000     347.3136817 181.6434278  -2901.5578745  0.0000000 -2.4291188 -34.6328518  -1.0018695   1.0503807   0.4756024 -0.0388405  0.0027004  0.0000000 251.2390191 -358.8258920 0.0068625 -0.0038438 -0.0398248 -0.2257099 -0.1113066 0.0006238 0.0003262 0.0000625 -0.0052115
 7.0000   38448.4570313     0.0907873 -1.8167087 0.0000000     345.6792227 181.2920339  -2915.3292965  0.0000000 -2.4368356 -34.6883568  -1.0018036   1.0527508   0.4767357 -0.0387422  0.0026496  0.0000000 251.9123370 -360.8038403 0.0068931 -0.0038291 -0.0398273 -0.2256594 -0.1112514 0.0006175 0.0003238 0.0000611 -0.0052077
 7.0500   38650.7187500     0.0892576 -1.8156077 0.0000000     344.2521843 181.1448643  -2929.6763730  0.0000000 -2.4451398 -34.7726907  -1.0017420   1.0553413   0.4779549 -0.0386445  0.0025988  0.0000000 252.5838878 -362.8521547 0.0067581 -0.0038170 -0.0398307 -0.2256224 -0.1111980 0.0006115 0.0003218 0.0000600 -0.0052041
 7.1000   38852.9882813     0.0877583 -1.8150168 0.0000000     342.9758987 181.1764460  -2944.1001224  0.0000000 -2.4536139 -34.8805562  -1.0016846   1.0579831   0.4791805 -0.0385475  0.0025480  0.0000000 253.2536451 -364.9094015 0.0065790 -0.0038077 -0.0398348 -0.2255980 -0.1111467 0.0006059 0.0003200 0.0000594 -0.0052006
 7.1500   39055.2617188     0.0862869 -1.8148887 0.0000000     341.8357831 181.3719665  -2958.5932889  0.0000000 -2.4622413 -35.0100851  -1.0016308   1.0606735   0.4804109 -0.0384510  0.0024973  0.0000000 253.9215833 -366.9750142 0.0064672 -0.0038008 -0.0398396 -0.2255853 -0.1110973 0.0006005 0.0003186 0.0000592 -0.0051973
 7.2000   39257.5195313     0.0848399 -1.8151641 0.0000000     340.8135238 181.7120963  -2973.1460829  0.0000000 -2.4710017 -35.1588535  -1.0015804   1.0634062   0.4816449 -0.0383552  0.0024467  0.0000000 254.5876947 -369.0480879 0.0064110 -0.0037960 -0.0398450 -0.2255831 -0.1110494 0.0005954 0.0003175 0.0000594 -0.0051941
 7.2500   39459.7578125     0.0834140 -1.8157865 0.0000000     339.8915477 182.1779296  -2987.7503017  0.0000000 -2.4798768 -35.3245040  -1.0015328   1.0661752   0.4828815 -0.0382599  0.0023962  0.0000000 255.2519730 -371.1278685 0.0063861 -0.0037931 -0.0398510 -0.2255896 -0.1110029 0.0005905 0.0003165 0.0000598 -0.0051910
 7.3000   39661.9765625     0.0820060 -1.8166997 0.0000000     339.0521899 182.7500704  -3002.3981447  0.0000000 -2.4888485 -35.5046304  -1.0014875   1.0689747   0.4841200 -0.0381654  0.0023459  0.0000000 255.9144103 -373.2136073 0.0063789 -0.0037917 -0.0398574 -0.2256036 -0.1109574 0.0005859 0.0003158 0.0000605 -0.0051880
 7.3500   39864.1679688     0.0806127 -1.8178457 0.0000000     338.2773468 183.4082836  -3017.0812282  0.0000000 -2.4978987 -35.6967315  -1.0014443   1.0717987   0.4853595 -0.0380714  0.0022957  0.0000000 256.5749968 -375.3044386 0.0063840 -0.0037916 -0.0398642 -0.2256236 -0.1109129 0.0005814 0.0003152 0.0000614 -0.0051851
 7.4000   40066.3320313     0.0792310 -1.8191683 0.0000000     337.5492209 184.1322922  -3031.7920148  0.0000000 -2.5070101 -35.8983133  -1.0014027   1.0746418   0.4865990 -0.0379781  0.0022457  0.0000000 257.2337223 -377.3995568 0.0063992 -0.0037926 -0.0398713 -0.2256483 -0.1108691 0.0005770 0.0003147 0.0000624 -0.0051822
 7.4500   40268.4531250     0.0778576 -1.8206137 0.0000000     336.8509321 184.9026489  -3046.5223562  0.0000000 -2.5161659 -36.1069875  -1.0013624   1.0774985   0.4878378 -0.0378855  0.0021960  0.0000000 257.8905764 -379.4980360 0.0064227 -0.0037942 -0.0398785 -0.2256765 -0.1108257 0.0005727 0.0003144 0.0000635 -0.0051794
 7.5000   40470.5273438     0.0764898 -1.8221343 0.0000000     336.1673803 185.7016488  -3061.2657999  0.0000000 -2.5253518 -36.3205913  -1.0013232   1.0803642   0.4890749 -0.0377935  0.0021464  0.0000000 258.5455488 -381.5991216 0.0064528 -0.0037963 -0.0398858 -0.2257070 -0.1107827 0.0005685 0.0003140 0.0000647 -0.0051766
 7.5500   40672.5390625     0.0751251 -1.8236884 0.0000000     335.4854329 186.5137291  -3076.0159466  0.0000000 -2.5345549 -36.5372268  -1.0012848   1.0832349   0.4903097 -0.0377022  0.0020971  0.0000000 259.1986294 -383.7020313 0.0064877 -0.0037987 -0.0398932 -0.2257390 -0.1107398 0.0005643 0.0003137 0.0000658 -0.0051739
