 9.9000     0.0000000 0.0000000 -0.0013891     1.4506652 0.1516459 0.2211239     0.0000000 -3896.3155057 -1.8878606   49703.8945313
 9.9500     0.0000000 0.0000000 -0.0012306     1.4470127 0.1523413 0.2205202     0.0000000 -3915.0532241 -1.8909248   49875.2968750
 10.0000     0.0000000 0.0000000 -0.0010764     1.4435071 0.1530134 0.2199408     0.0000000 -3933.3238969 -1.8937236   50040.7734375
 10.0500     0.0000000 0.0000000 -0.0005537     1.4399420 0.1537016 0.2193518     0.0000000 -3951.8943400 -1.8966628   50210.0312500
 10.1000     0.0000000 0.0000000 -0.0001031     1.4364198 0.1543863 0.2187700     0.0000000 -3970.3930454 -1.8996290   50378.2304688
 10.1500     0.0000000 0.0000000 -0.0000827     1.4329402 0.1550673 0.2181953     0.0000000 -3988.8200289 -1.9026335   50545.3593750
 10.2000     0.0000000 0.0000000 -0.0003060     1.4295024 0.1557448 0.2176276     0.0000000 -4007.1747067 -1.9056685   50711.4296875
 10.2500     0.0000000 0.0000000 -0.0005665     1.4261062 0.1564186 0.2170669     0.0000000 -4025.4534743 -1.9087256   50876.4140625
 10.3000     0.0000000 0.0000000 -0.0007593     1.4227511 0.1570886 0.2165131     0.0000000 -4043.6557765 -1.9117998   51040.3203125
 10.3500     0.0000000 0.0000000 -0.0008604     1.4194362 0.1577550 0.2159661     0.0000000 -4061.7814961 -1.9148875   51203.1601563
 10.4000     0.0000000 0.0000000 -0.0008837     1.4161608 0.1584178 0.2154257     0.0000000 -4079.8305956 -1.9179853   51364.9453125
 10.4500     0.0000000 0.0000000 -0.0008521     1.4129251 0.1590768 0.2148919     0.0000000 -4097.7994156 -1.9210892   51525.6406250
 10.5000     0.0000000 0.0000000 -0.0007858     1.4097281 0.1597322 0.2143646     0.0000000 -4115.6897071 -1.9241984   51685.2773438
 10.5500     0.0000000 0.0000000 -0.0006993     1.4065697 0.1603837 0.2138438     0.0000000 -4133.4984029 -1.9273112   51843.8242188
 10.6000     0.0000000 0.0000000 -0.0006023     1.4034489 0.1610315 0.2133293     0.0000000 -4151.2275616 -1.9304290   52001.3125000
 10.6500     0.0000000 0.0000000 -0.0005012     1.4003658 0.1616755 0.2128211     0.0000000 -4168.8750143 -1.9335522   52157.7187500
 10.7000     0.0000000 0.0000000 -0.0004003     1.3973192 0.1623158 0.2123190     0.0000000 -4186.4427545 -1.9366839   52313.0703125
 10.7500     0.0000000 0.0000000 -0.0003024     1.3943096 0.1629522 0.2118230     0.0000000 -4203.9275449 -1.9398249   52467.3281250
 10.8000     0.0000000 0.0000000 -0.0002093     1.3913357 0.1635849 0.2113331     0.0000000 -4221.3321392 -1.9429795   52620.5273438
 10.8500     0.0000000 0.0000000 -0.0001222     1.3883975 0.1642137 0.2108491     0.0000000 -4238.6555639 -1.9461501   52772.6562500
 10.9000     0.0000000 0.0000000 -0.0000414     1.3854944 0.1648387 0.2103710     0.0000000 -4255.8977831 -1.9493394   52923.7148438
 10.9500     0.0000000 0.0000000 0.0000407     1.3826261 0.1654598 0.2098987     0.0000000 -4273.0581343 -1.9525504   53073.6992188
 11.0000     0.0000000 0.0000000 0.0001297     1.3797954 0.1660763 0.2094328     0.0000000 -4290.1220001 -1.9557815   53222.4335938
 11.0500     0.0000000 0.0000000 0.0004923     1.3769966 0.1666895 0.2089720     0.0000000 -4307.1167194 -1.9590713   53370.2148438
 11.1000     0.0000000 0.0000000 0.0007916     1.3742317 0.1672986 0.2085170     0.0000000 -4324.0384531 -1.9624714   53516.9023438
 11.1500     0.0000000 0.0000000 0.0007663     1.3715005 0.1679037 0.2080676     0.0000000 -4340.8854912 -1.9659780   53662.4843750
 11.2000     0.0000000 0.0000000 0.0005698     1.3688027 0.1685048 0.2076238     0.0000000 -4357.6546092 -1.9695655   53806.9687500
 11.2500     0.0000000 0.0000000 0.0003629     1.3661376 0.1691018 0.2071854     0.0000000 -4374.3422824 -1.9732084   53950.3593750
 11.3000     0.0000000 0.0000000 0.0002215     1.3635049 0.1696949 0.2067524     0.0000000 -4390.9455348 -1.9768857   54092.6601563
 11.3500     0.0000000 0.0000000 0.0001576     1.3609045 0.1702838 0.2063248     0.0000000 -4407.4603202 -1.9805793   54233.8554688
 11.4000     0.0000000 0.0000000 0.0001560     1.3583355 0.1708687 0.2059024     0.0000000 -4423.8862560 -1.9842764   54373.9687500
 11.4500     0.0000000 0.0000000 0.0001961     1.3557974 0.1714496 0.2054852     0.0000000 -4440.2225169 -1.9879674   54513.0117188
 11.5000     0.0000000 0.0000000 0.0002615     1.3532904 0.1720265 0.2050732     0.0000000 -4456.4662367 -1.9916452   54650.9648438
 11.5500     0.0000000 0.0000000 0.0003406     1.3508137 0.1725993 0.2046662     0.0000000 -4472.6175644 -1.9953073   54787.8398438
 11.6000     0.0000000 0.0000000 0.0004258     1.3483672 0.1731681 0.2042642     0.0000000 -4488.6761075 -1.9989533   54923.6367188
 11.6500     0.0000000 0.0000000 0.0005123     1.3459500 0.1737329 0.2038671     0.0000000 -4504.6430891 -2.0025861   55058.3710938
 11.7000     0.0000000 0.0000000 0.0005968     1.3435625 0.1742936 0.2034749     0.0000000 -4520.5171148 -2.0062087   55192.0234375
 11.7500     0.0000000 0.0000000 0.0006771     1.3412036 0.1748503 0.2030875     0.0000000 -4536.3008038 -2.0098273   55324.6210938
 11.8000     0.0000000 0.0000000 0.0007520     1.3388733 0.1754030 0.2027048     0.0000000 -4551.9940021 -2.0134471   55456.1562500
 11.8500     0.0000000 0.0000000 0.0008208     1.3365716 0.1759516 0.2023269     0.0000000 -4567.5956288 -2.0170733   55586.6093750
 11.9000     0.0000000 0.0000000 0.0008835     1.3342974 0.1764962 0.2019536     0.0000000 -4583.1097259 -2.0207130   55716.0234375
 11.9500     0.0000000 0.0000000 0.0009402     1.3320508 0.1770368 0.2015849     0.0000000 -4598.5354717 -2.0243708   55844.3828125
 12.0000     0.0000000 0.0000000 0.0009913     1.3298051 0.1775798 0.2012163     0.0000000 -4613.9985037 -2.0281062   55973.2070313
 12.0500     0.0000000 0.0000000 0.0012610     1.3276125 0.1781124 0.2008565     0.0000000 -4629.2540466 -2.0318392   56099.4765625
 12.1000     0.0000000 0.0000000 0.0014787     1.3254462 0.1786410 0.2005011     0.0000000 -4644.4366516 -2.0356872   56224.7187500
 12.1500     0.0000000 0.0000000 0.0014375     1.3233062 0.1791657 0.2001500     0.0000000 -4659.5453822 -2.0396490   56348.9257813
 12.2000     0.0000000 0.0000000 0.0012672     1.3211919 0.1796864 0.1998032     0.0000000 -4674.5765431 -2.0436981   56472.1015625
 12.2500     0.0000000 0.0000000 0.0010982     1.3191032 0.1802031 0.1994607     0.0000000 -4689.5257164 -2.0478075   56594.2421875
 12.3000     0.0000000 0.0000000 0.0009878     1.3170395 0.1807158 0.1991223     0.0000000 -4704.3914586 -2.0520950   56715.3710938
 12.3500     0.0000000 0.0000000 0.0009406     1.3150008 0.1812246 0.1987880     0.0000000 -4719.1702911 -2.0564422   56835.4765625
 12.4000     0.0000000 0.0000000 0.0009407     1.3129867 0.1817295 0.1984578     0.0000000 -4733.8608220 -2.0607977   56954.5664063
 12.4500     0.0000000 0.0000000 0.0009707     1.3109968 0.1822304 0.1981317     0.0000000 -4748.4623529 -2.0651522   57072.6523438
 12.5000     0.0000000 0.0000000 0.0010177     1.3090309 0.1827274 0.1978094     0.0000000 -4762.9733701 -2.0694989   57189.7304688
 12.5500     0.0000000 0.0000000 0.0010733     1.3070887 0.1832204 0.1974912     0.0000000 -4777.3931811 -2.0738349   57305.8007813
 12.6000     0.0000000 0.0000000 0.0011322     1.3051701 0.1837095 0.1971768     0.0000000 -4791.7221807 -2.0781602   57420.8710938
 12.6500     0.0000000 0.0000000 0.0011913     1.3032742 0.1841948 0.1968662     0.0000000 -4805.9624146 -2.0824777   57534.9648438
 12.7000     0.0000000 0.0000000 0.0012485     1.3014014 0.1846761 0.1965594     0.0000000 -4820.1122671 -2.0867904   57648.0585938
 12.7500     0.0000000 0.0000000 0.0013026     1.2995508 0.1851537 0.1962563     0.0000000 -4834.1755078 -2.0911043   57760.1914063
 12.8000     0.0000000 0.0000000 0.0013528     1.2977226 0.1856273 0.1959569     0.0000000 -4848.1504435 -2.0954236   57871.3359375
 12.8500     0.0000000 0.0000000 0.0013989     1.2959163 0.1860971 0.1956611     0.0000000 -4862.0396573 -2.0997545   57981.5156250
 12.9000     0.0000000 0.0000000 0.0014410     1.2941319 0.1865631 0.1953689     0.0000000 -4875.8427691 -2.1041018   58090.7187500
 12.9500     0.0000000 0.0000000 0.0014791     1.2923684 0.1870254 0.1950802     0.0000000 -4889.5639363 -2.1084715   58198.9882813
 13.0000     0.0000000 0.0000000 0.0015136     1.2905657 0.1874997 0.1947851     0.0000000 -4903.5150505 -2.1130022   58310.0273438
 13.0500     0.0000000 0.0000000 0.0017224     1.2888443 0.1879545 0.1945033     0.0000000 -4917.0757827 -2.1174547   58416.4023438
 13.1000     0.0000000 0.0000000 0.0018827     1.2871437 0.1884054 0.1942250     0.0000000 -4930.5679440 -2.1220304   58521.8242188
 13.1500     0.0000000 0.0000000 0.0018300     1.2854645 0.1888523 0.1939502     0.0000000 -4943.9868492 -2.1267270   58626.2382813
 13.2000     0.0000000 0.0000000 0.0016771     1.2838056 0.1892954 0.1936788     0.0000000 -4957.3336221 -2.1315179   58729.7109375
 13.2500     0.0000000 0.0000000 0.0015329     1.2821652 0.1897351 0.1934104     0.0000000 -4970.6125968 -2.1363775   58832.3476563
 13.3000     0.0000000 0.0000000 0.0014419     1.2805446 0.1901711 0.1931453     0.0000000 -4983.8108192 -2.1412780   58934.0390625
 13.3500     0.0000000 0.0000000 0.0014048     1.2789441 0.1906032 0.1928835     0.0000000 -4996.9244290 -2.1462012   59034.7734375
 13.4000     0.0000000 0.0000000 0.0014062     1.2773626 0.1910317 0.1926249     0.0000000 -5009.9562943 -2.1511365   59134.6093750
 13.4500     0.0000000 0.0000000 0.0014305     1.2758002 0.1914565 0.1923693     0.0000000 -5022.9030404 -2.1560749   59233.5234375
 13.5000     0.0000000 0.0000000 0.0014669     1.2742565 0.1918777 0.1921169     0.0000000 -5035.7658757 -2.1610131   59331.5390625
 13.5500     0.0000000 0.0000000 0.0015087     1.2727314 0.1922951 0.1918676     0.0000000 -5048.5432158 -2.1659496   59428.6406250
 13.6000     0.0000000 0.0000000 0.0015520     1.2712249 0.1927089 0.1916213     0.0000000 -5061.2362031 -2.1708868   59524.8398438
 13.6500     0.0000000 0.0000000 0.0015946     1.2697361 0.1931192 0.1913779     0.0000000 -5073.8482778 -2.1758294   59620.1718750
 13.7000     0.0000000 0.0000000 0.0016353     1.2682651 0.1935259 0.1911374     0.0000000 -5086.3780976 -2.1807816   59714.6132813
 13.7500     0.0000000 0.0000000 0.0016733     1.2668120 0.1939289 0.1909000     0.0000000 -5098.8267635 -2.1857491   59808.1679688
 13.8000     0.0000000 0.0000000 0.0017083     1.2653764 0.1943284 0.1906653     0.0000000 -5111.1960968 -2.1907382   59900.8476563
 13.8500     0.0000000 0.0000000 0.0017405     1.2639579 0.1947244 0.1904335     0.0000000 -5123.4882536 -2.1957552   59992.6679688
 13.9000     0.0000000 0.0000000 0.0017697     1.2625566 0.1951168 0.1902046     0.0000000 -5135.7026833 -2.2008051   60083.6132813
 13.9500     0.0000000 0.0000000 0.0017961     1.2611723 0.1955056 0.1899784     0.0000000 -5147.8404373 -2.2058930   60173.6875000
 14.0000     0.0000000 0.0000000 0.0018200     1.2597040 0.1959194 0.1897386     0.0000000 -5160.4670716 -2.2112656   60269.4882813
 14.0500     0.0000000 0.0000000 0.0019856     1.2583528 0.1963014 0.1895178     0.0000000 -5172.4635807 -2.2164751   60357.8789063
 14.1000     0.0000000 0.0000000 0.0021014     1.2570183 0.1966797 0.1892999     0.0000000 -5184.4010871 -2.2218375   60445.3945313
 14.1500     0.0000000 0.0000000 0.0020323     1.2556998 0.1970547 0.1890845     0.0000000 -5196.2839994 -2.2273569   60532.0820313
 14.2000     0.0000000 0.0000000 0.0018813     1.2543972 0.1974262 0.1888718     0.0000000 -5208.1069954 -2.2330016   60617.9375000
 14.2500     0.0000000 0.0000000 0.0017459     1.2531103 0.1977943 0.1886617     0.0000000 -5219.8651687 -2.2387387   60702.9648438
 14.3000     0.0000000 0.0000000 0.0016638     1.2518390 0.1981590 0.1884541     0.0000000 -5231.5532880 -2.2445416   60787.1523438
 14.3500     0.0000000 0.0000000 0.0016323     1.2505833 0.1985202 0.1882491     0.0000000 -5243.1698996 -2.2503915   60870.5195313
 14.4000     0.0000000 0.0000000 0.0016354     1.2493429 0.1988781 0.1880466     0.0000000 -5254.7128418 -2.2562754   60953.0664063
 14.4500     0.0000000 0.0000000 0.0016583     1.2481174 0.1992326 0.1878466     0.0000000 -5266.1814858 -2.2621859   61034.8007813
 14.5000     0.0000000 0.0000000 0.0016913     1.2469071 0.1995837 0.1876490     0.0000000 -5277.5752721 -2.2681199   61115.7226563
 14.5500     0.0000000 0.0000000 0.0017289     1.2457118 0.1999314 0.1874540     0.0000000 -5288.8925609 -2.2740774   61195.8125000
 14.6000     0.0000000 0.0000000 0.0017683     1.2445309 0.2002758 0.1872613     0.0000000 -5300.1382642 -2.2800640   61275.1210938
 14.6500     0.0000000 0.0000000 0.0018078     1.2433646 0.2006169 0.1870709     0.0000000 -5311.3115665 -2.2860848   61353.6289063
 14.7000     0.0000000 0.0000000 0.0018465     1.2422129 0.2009546 0.1868830     0.0000000 -5322.4115438 -2.2921460   61431.3125000
 14.7500     0.0000000 0.0000000 0.0018843     1.2410752 0.2012890 0.1866974     0.0000000 -5333.4445278 -2.2982580   61508.2304688
 14.8000     0.0000000 0.0000000 0.0019208     1.2399516 0.2016202 0.1865141     0.0000000 -5344.4091554 -2.3044283   61584.3515625
 14.8500     0.0000000 0.0000000 0.0019563     1.2388420 0.2019480 0.1863331     0.0000000 -5355.3081631 -2.3106661   61659.6914063
 14.9000     0.0000000 0.0000000 0.0019911     1.2377461 0.2022726 0.1861543     0.0000000 -5366.1429410 -2.3169805   61734.2500000
 14.9500     0.0000000 0.0000000 0.0020254     1.2366639 0.2025940 0.1859778     0.0000000 -5376.9155542 -2.3233803   61808.0351563
 15.0000     0.0000000 0.0000000 0.0020596     1.2354478 0.2029561 0.1857795     0.0000000 -5388.5055028 -2.3302541   61891.1328125
 15.0500     0.0000000 0.0000000 0.0022258     1.2343925 0.2032711 0.1856074     0.0000000 -5399.1669024 -2.3368908   61963.3945313
 15.1000     0.0000000 0.0000000 0.0023260     1.2333509 0.2035827 0.1854375     0.0000000 -5409.7912207 -2.3437733   62034.8710938
 15.1500     0.0000000 0.0000000 0.0022294     1.2323223 0.2038912 0.1852698     0.0000000 -5420.3829096 -2.3509173   62105.5859375
 15.2000     0.0000000 0.0000000 0.0020533     1.2313067 0.2041965 0.1851042     0.0000000 -5430.9380516 -2.3582926   62175.5507813
 15.2500     0.0000000 0.0000000 0.0019087     1.2303042 0.2044986 0.1849408     0.0000000 -5441.4488550 -2.3658633   62244.7421875
 15.3000     0.0000000 0.0000000 0.0018369     1.2293148 0.2047974 0.1847795     0.0000000 -5451.9106339 -2.3736009   62313.1601563
 15.3500     0.0000000 0.0000000 0.0018320     1.2283384 0.2050929 0.1846203     0.0000000 -5462.3207947 -2.3814861   62380.8125000
 15.4000     0.0000000 0.0000000 0.0018736     1.2273747 0.2053853 0.1844632     0.0000000 -5472.6785157 -2.3895084   62447.7109375
 15.4500     0.0000000 0.0000000 0.0019449     1.2264240 0.2056743 0.1843083     0.0000000 -5482.9805682 -2.3976642   62513.8242188
 15.5000     0.0000000 0.0000000 0.0020362     1.2254856 0.2059602 0.1841553     0.0000000 -5493.2317905 -2.4059602   62579.1992188
 15.5500     0.0000000 0.0000000 0.0021432     1.2245599 0.2062429 0.1840045     0.0000000 -5503.4315792 -2.4144068   62643.8085938
 15.6000     0.0000000 0.0000000 0.0022653     1.2236469 0.2065222 0.1838557     0.0000000 -5513.5819861 -2.4230208   62707.6445313
 15.6500     0.0000000 0.0000000 0.0024037     1.2227464 0.2067983 0.1837090     0.0000000 -5523.6876479 -2.4318252   62770.7187500
 15.7000     0.0000000 0.0000000 0.0025610     1.2218583 0.2070712 0.1835643     0.0000000 -5533.7523164 -2.4408472   62833.0234375
 15.7500     0.0000000 0.0000000 0.0027411     1.2209828 0.2073407 0.1834216     0.0000000 -5543.7812914 -2.4501196   62894.5585938
 15.8000     0.0000000 0.0000000 0.0029496     1.2201200 0.2076069 0.1832810     0.0000000 -5553.7787733 -2.4596802   62955.3007813
 15.8500     0.0000000 0.0000000 0.0031938     1.2192692 0.2078699 0.1831424     0.0000000 -5563.7566593 -2.4695767   63015.3007813
 15.9000     0.0000000 0.0000000 0.0034836     1.2184314 0.2081294 0.1830060     0.0000000 -5573.7165659 -2.4798604   63074.4765625
 15.9500     0.0000000 0.0000000 0.0038323     1.2176061 0.2083855 0.1828715     0.0000000 -5583.6723215 -2.4905986   63132.8632813
 16.0000     0.0000000 0.0000000 0.0042579     1.2165899 0.2087014 0.1827060     0.0000000 -5594.9137690 -2.5024434   63204.8828125
 16.0500     0.0000000 0.0000000 0.0050050     1.2157896 0.2089508 0.1825757     0.0000000 -5604.9209243 -2.5144418   63261.7070313
 16.1000     0.0000000 0.0000000 0.0056360     1.2150023 0.2091966 0.1824475     0.0000000 -5615.0248672 -2.5275356   63317.6835938
 16.1500     0.0000000 0.0000000 0.0059067     1.2142289 0.2094385 0.1823215     0.0000000 -5625.2671336 -2.5419963   63372.7734375
 16.2000     0.0000000 0.0000000 0.0061830     1.2134688 0.2096767 0.1821977     0.0000000 -5635.6889977 -2.5580714   63426.9843750
 16.2500     0.0000000 0.0000000 0.0069492     1.2127231 0.2099107 0.1820763     0.0000000 -5646.3217524 -2.5759869   63480.2460938
 16.3000     0.0000000 0.0000000 0.0085495     1.2119921 0.2101405 0.1819573     0.0000000 -5657.0432848 -2.5950266   63532.5273438
 16.3500     0.0000000 0.0000000 0.0104019     1.2112759 0.2103660 0.1818407     0.0000000 -5667.5813541 -2.6135630   63583.8320313
 16.4000     0.0000000 0.0000000 0.0117028     1.2105740 0.2105875 0.1817264     0.0000000 -5677.7284752 -2.6303460   63634.1875000
 16.4500     0.0000000 0.0000000 0.0121315     1.2098862 0.2108048 0.1816144     0.0000000 -5687.3950623 -2.6448415   63683.5937500
 16.5000     0.0000000 0.0000000 0.0118328     1.2092121 0.2110181 0.1815047     0.0000000 -5696.5785967 -2.6570214   63732.0742188
 16.5500     0.0000000 0.0000000 0.0111173     1.2085505 0.2112278 0.1813970     0.0000000 -5705.3226781 -2.6670968   63779.7226563
 
