 0.5000000 0.0354938 15.1937739 4.7781100 108.0000004 39.3001366 4.7781100 30.2328059 6.0467026 0.1709831 -0.0055672 -0.0816379 0.2707317 -0.0927628 0.0608049 -0.0511905 4.1397490 -4.2851477 0.0907510 -18.6173748 -1.1860126 -2.9315343 57.9931777 -0.2794085 0.3624892 0.0000000 0.0000000 0.0000000 -20.3065071 -1.4390593 -1.9199991 0.1984795 581.6118164 -348.6229710 3984.7787924 0.0000000 -0.0015085 -0.0001316 0.0007069 -0.0000559 0.0007577 -0.0014885 -225.6229710 3861.7787924 0.0000000 0.1399863 8.5992119 8.5992194 3984.7209473 0.0000000 41.2000000
 0.5500000 0.0500748 16.7775943 5.0871786 108.0000006 39.3001509 5.0871786 33.0217377 6.3159831 0.4118048 -0.0112463 -0.0781577 0.2699765 -0.0924205 0.0722451 0.0230061 4.5768602 -3.7481895 0.0988111 -17.0301793 -1.5097656 -0.5937935 58.0414356 -0.2771343 0.3230313 0.0000000 0.0000000 0.0000000 -15.3065071 -1.5611763 0.4800000 0.1900952 691.8278809 -348.6229710 3984.7787924 0.0000000 -0.0015779 -0.0001376 0.0008289 -0.0000297 0.0008859 -0.0015524 -225.3229710 3861.4787924 0.0000000 0.1398488 8.5913306 8.5914131 3983.1516113 2400.0000000 41.1500000
 0.6000000 0.0763558 18.5011668 5.4098836 108.0000009 39.3001664 5.4098836 35.8137482 6.5953743 0.6396023 -0.0162442 -0.0742837 0.2728044 -0.0606600 0.0734654 0.0891013 5.1293675 -3.2631307 0.1070365 -12.4916907 -1.4154983 1.7977876 58.1508030 -0.0825836 0.2496562 0.0000000 0.0000000 0.0000000 -10.3065071 -1.3030744 2.8800006 0.1832800 811.9425659 -348.6229710 3984.7787924 0.0000000 -0.0016502 -0.0001438 0.0009478 -0.0000003 0.0010108 -0.0016188 -225.0229710 3861.1787924 0.0000000 0.1397113 8.5834494 8.5836069 3981.4440918 2400.0000000 41.1000000
 0.6500000 0.1136197 20.3645703 5.7471469 108.0000013 39.3001831 5.7471469 38.6056136 6.9002915 0.8522431 -0.0188887 -0.0706222 0.2783583 -0.0028139 0.0617500 0.1309353 5.7531889 -2.8472994 0.1152806 -7.5541006 -1.0211691 3.1024338 58.2549576 0.2056627 0.1794405 0.0000000 0.0000000 0.0000000 -5.3065070 -0.8053113 2.8243066 0.1779462 941.9583130 -348.6229710 3984.7787924 0.0000000 -0.0017295 -0.0001506 0.0010631 0.0000308 0.0011289 -0.0016937 -224.7229710 3860.8787924 0.0000000 0.1395738 8.5755681 8.5758006 3979.5981445 2400.0000000 41.0500000
 0.7000000 0.1612180 22.3676841 6.1004879 108.0000019 39.3002012 6.1004879 41.3928200 7.2396768 1.0554833 -0.0186356 -0.0675951 0.2853127 0.0410808 0.0509797 0.1442761 6.3759906 -2.4951682 0.1235325 -2.5625403 -0.5765752 1.6367280 58.3443436 0.5629327 0.2500676 0.0000000 0.0000000 0.0000000 -0.3065071 -0.4073204 0.9173011 0.1740307 1081.7463379 -348.6229710 3984.7787924 0.0000000 -0.0018177 -0.0001582 0.0011763 0.0000623 0.0012406 -0.0017805 -224.4229710 3860.5787924 0.0000000 0.1394363 8.5676869 8.5679944 3977.6140137 2400.0000000 41.0000000
 0.7500000 0.2188367 24.5102085 6.4717879 108.0000025 39.3002204 6.4717879 44.1728083 7.6191287 1.2541290 -0.0170109 -0.0648467 0.2921024 0.0501763 0.0512242 0.1226414 6.9117448 -2.1763813 0.1317859 2.4363184 -0.3244992 0.4878710 58.4010981 1.0016229 0.3250035 0.0000000 0.0000000 0.0000000 4.6934929 -0.2549059 0.1595156 0.1714697 1231.2155762 -348.6229710 3984.7787924 0.0000000 -0.0019164 -0.0001667 0.0012885 0.0000933 0.0013491 -0.0018793 -224.1229710 3860.2787924 0.0000000 0.1392988 8.5598056 8.5601881 3975.4914551 2400.0000000 40.9500000
 0.8000000 0.2862109 26.7916737 6.8630578 108.0000033 39.3002409 6.8630578 46.9412653 8.0378063 1.4460927 -0.0156197 -0.0619340 0.2967510 0.0377315 0.0577599 0.0570194 7.2578938 -1.8717440 0.1400264 7.4361641 -0.2578228 0.1432114 58.3759639 1.5083149 0.3442819 0.0000000 0.0000000 0.0000000 9.6934929 -0.2516885 0.0910783 0.1700769 1390.0883789 -348.6229710 3984.7787924 0.0000000 -0.0020250 -0.0001761 0.0013991 0.0001216 0.0014565 -0.0019883 -223.8229710 3859.9787924 0.0000000 0.1391613 8.5519244 8.5523819 3973.2316895 2400.0000000 40.9000000
 0.8500000 0.3629308 29.2115042 7.2760737 108.0000042 39.3002627 7.2760737 49.7003789 8.4851344 1.6285702 -0.0150547 -0.0587154 0.2969344 0.0236293 0.0650963 -0.0511148 7.3039390 -1.5760041 0.1482541 8.1826806 -0.2686020 0.1385571 58.3861408 1.8085015 0.3259634 0.0000000 0.0000000 0.0000000 6.8723440 -0.2767158 0.1550183 0.1694566 1558.3278809 -348.6229710 3984.7787924 0.0000000 -0.0021410 -0.0001861 0.0015075 0.0001433 0.0015637 -0.0021036 -223.5229710 3859.6787924 0.0000000 0.1390238 8.5440431 8.5445756 3970.8344727 2400.0000000 40.8500000
 0.9000000 0.4484955 31.7695980 7.7114633 108.0000052 39.3002857 7.7114633 52.4658611 8.9268686 1.8006958 -0.0150733 -0.0552370 0.2918063 0.0177899 0.0708454 -0.1459700 7.0482226 -1.2882959 0.1564971 4.0016325 -0.2764308 0.1556154 58.4945268 1.6342614 0.2897647 0.0000000 0.0000000 0.0000000 1.8723440 -0.2745491 0.1503290 0.1687916 1736.5162354 -348.6229710 3984.7787924 0.0000000 -0.0022556 -0.0001960 0.0016137 0.0001572 0.0016704 -0.0022170 -223.2229710 3859.3787924 0.0000000 0.1388863 8.5361619 8.5367694 3968.3005371 2400.0000000 40.8000000
 0.9500000 0.5423788 34.4665886 8.1682250 108.0000063 39.3003100 8.1682250 55.2487126 9.3369077 1.9620597 -0.0151889 -0.0515721 0.2830304 0.0204152 0.0748341 -0.1936876 6.6145989 -1.0084607 0.1647742 -0.8293718 -0.2560385 0.1032860 58.6228084 1.2702702 0.2467933 0.0000000 0.0000000 0.0000000 -2.8064282 -0.2414507 0.0672070 0.1675839 1925.1417236 -348.6229710 3984.7787924 0.0000000 -0.0023625 -0.0002053 0.0017180 0.0001655 0.0017755 -0.0023228 -222.9229710 3859.0787924 0.0000000 0.1387488 8.5282806 8.5289631 3965.6289063 2400.0000000 40.7500000
 1.0000000 0.6440240 37.3033789 8.6444456 108.0000075 39.3003355 8.6444456 58.0478734 9.7058631 2.1117252 -0.0150692 -0.0477642 0.2731648 0.0266071 0.0775176 -0.1940393 6.1542108 -0.7369523 0.1730779 -2.5656646 -0.2161648 -0.0003509 58.6397013 1.0612661 0.1988986 0.0000000 0.0000000 0.0000000 -2.6192555 -0.1962777 -0.0547446 0.1657536 2124.1286621 -348.6229710 3984.7787924 0.0000000 -0.0024595 -0.0002136 0.0018200 0.0001720 0.0018774 -0.0024192 -222.6229710 3858.7787924 0.0000000 0.1386112 8.5203994 8.5211569 3962.8183594 2400.0000000 40.7000000
 1.0500000 0.7528232 40.2806414 9.1383281 108.0000087 39.3003623 9.1383281 60.8584568 10.0454868 2.2488064 -0.0146069 -0.0438291 0.2636531 0.0338297 0.0799787 -0.1849795 5.7331984 -0.4734116 0.1814001 -1.8436006 -0.1699195 -0.1212306 58.6902064 1.1015739 0.1514641 0.0000000 0.0000000 0.0000000 -1.3622631 -0.1486260 -0.1726983 0.1635899 2333.3549805 -348.6229710 3984.7787924 0.0000000 -0.0025495 -0.0002214 0.0019196 0.0001785 0.0019757 -0.0025097 -222.3229710 3858.4787924 0.0000000 0.1384738 8.5125181 8.5133506 3959.8686523 2400.0000000 40.6500000
 1.1000000 0.8681282 43.3989057 9.6486354 108.0000101 39.3003903 9.6486354 63.6790693 10.3632587 2.3724351 -0.0137823 -0.0397623 0.2543861 0.0408323 0.0825934 -0.1852673 5.3357624 -0.2161596 0.1897404 -0.8498612 -0.1233752 -0.2186665 58.7500772 1.1877364 0.0943027 0.0000000 0.0000000 0.0000000 -0.4705836 -0.1028553 -0.2563587 0.1612594 2552.8769531 -348.6229710 3984.7787924 0.0000000 -0.0026346 -0.0002287 0.0020163 0.0001846 0.0020699 -0.0025962 -222.0229710 3858.1787924 0.0000000 0.1383363 8.5046369 8.5055444 3956.7792969 2400.0000000 40.6000000
 1.1500000 0.9892435 46.6586714 10.1742770 108.0000115 39.3004196 10.1742770 66.5097635 10.6582919 2.4816228 -0.0126297 -0.0355651 0.2448690 0.0466340 0.0851421 -0.1941841 4.9327827 0.0356423 0.1980988 -0.2501648 -0.0803969 -0.2877945 58.8051441 1.2258939 0.0250720 0.0000000 0.0000000 0.0000000 -0.0573293 -0.0620760 -0.3143904 0.1587757 2782.7568359 -348.6229710 3984.7787924 0.0000000 -0.0027144 -0.0002355 0.0021101 0.0001892 0.0021601 -0.0026785 -221.7229710 3857.8787924 0.0000000 0.1381988 8.4967556 8.4977381 3953.5490723 2400.0000000 40.5500000
 1.2000000 1.1154247 50.0604500 10.7140256 108.0000130 39.3004502 10.7140256 69.3507228 10.9269312 2.5754195 -0.0112213 -0.0312465 0.2347961 0.0505145 0.0874800 -0.2070927 4.5083348 0.2818616 0.2064745 0.0455666 -0.0434965 -0.3370545 58.8475946 1.2246648 -0.0548078 0.0000000 0.0000000 0.0000000 0.1381070 -0.0283134 -0.3560358 0.1561109 3023.0305176 -348.6229710 3984.7787924 0.0000000 -0.0027880 -0.0002418 0.0022007 0.0001918 0.0022462 -0.0027554 -221.4229710 3857.5787924 0.0000000 0.1380613 8.4888744 8.4899319 3950.1782227 2400.0000000 40.5000000
 1.2500000 1.2458822 53.6047543 11.2664607 108.0000145 39.3004821 11.2664607 72.2019174 11.1650194 2.6529561 -0.0096604 -0.0268144 0.2240579 0.0519396 0.0896855 -0.2204368 4.0579269 0.5221421 0.2148659 0.1881327 -0.0143349 -0.3706511 58.8779085 1.1762356 -0.1437915 0.0000000 0.0000000 0.0000000 0.2376479 -0.0028952 -0.3825914 0.1532338 3273.7084961 -348.6229710 3984.7787924 0.0000000 -0.0028543 -0.0002475 0.0022879 0.0001921 0.0023282 -0.0028258 -221.1229710 3857.2787924 0.0000000 0.1379238 8.4809931 8.4821256 3946.6655273 2400.0000000 40.4500000
 1.3000000 1.3797854 57.2920973 11.8299633 108.0000160 39.3005152 11.8299633 75.0632387 11.3693930 2.7134728 -0.0080645 -0.0222678 0.2126824 0.0512739 0.0919933 -0.2331945 3.5840270 0.7566337 0.2232718 0.3129809 0.0067926 -0.3893009 58.8983527 1.1354702 -0.2372631 0.0000000 0.0000000 0.0000000 0.3716447 0.0150580 -0.3946715 0.1501294 3534.8100586 -348.6229710 3984.7787924 0.0000000 -0.0029126 -0.0002524 0.0023714 0.0001901 0.0024064 -0.0028886 -220.8229710 3856.9787924 0.0000000 0.1377863 8.4731119 8.4743194 3943.0107422 2400.0000000 40.4000000
 1.3500000 1.5162702 61.1229798 12.4027832 108.0000176 39.3005497 12.4027832 77.9348534 11.5364111 2.7563929 -0.0065003 -0.0175892 0.2007127 0.0496593 0.0948736 -0.2421258 3.0902833 0.9867811 0.2316919 -0.1520199 0.0223488 -0.4094114 58.9276035 0.9856592 -0.3329801 0.5457579 -0.0302372 0.0000000 -0.4601290 0.0283902 -0.4172669 0.1467771 3806.3713379 -348.6229710 3984.7787924 0.0000000 -0.0029619 -0.0002566 0.0024512 0.0001858 0.0024807 -0.0029426 -220.5229710 3856.6787924 0.0000000 0.1376488 8.4652306 8.4665131 3939.2131348 2400.0000000 40.3500000
 1.4000000 1.6544441 65.0979404 12.9828537 108.0000192 39.3005854 12.9828537 80.8171135 11.6588251 2.7810226 -0.0050007 -0.0127286 0.1887174 0.0482701 0.0988932 -0.2334965 2.6128244 1.2157929 0.2401250 -0.7387027 0.0344547 -0.4118840 58.9300050 0.7623705 -0.4357604 1.0581409 -0.0618393 0.0000000 -0.9392403 0.0397050 -0.4067170 0.1431150 4088.3999023 -348.6229710 3984.7787924 0.0000000 -0.0030003 -0.0002598 0.0025270 0.0001811 0.0025509 -0.0029859 -220.2229710 3856.3787924 0.0000000 0.1375113 8.4573494 8.4587069 3935.2722168 2400.0000000 40.3000000
 1.4500000 1.7933630 69.2174752 13.5679405 108.0000208 39.3006225 13.5679405 83.7086039 11.7379056 2.7859982 -0.0035267 -0.0076279 0.1775719 0.0481199 0.1038107 -0.2096808 2.1989160 1.4472066 0.2485688 -0.9825277 0.0461298 -0.3840697 58.9412220 0.5894492 -0.5541524 1.5391135 -0.0947134 0.0000000 -1.0266432 0.0514264 -0.3660418 0.1391935 4380.8540039 -348.6229710 3984.7787924 0.0000000 -0.0030283 -0.0002620 0.0025986 0.0001783 0.0026165 -0.0030190 -219.9229710 3856.0787924 0.0000000 0.1373738 8.4494681 8.4509006 3931.1872559 2400.0000000 40.2500000
 1.5000000 1.9320031 73.4820117 14.1560313 108.0000225 39.3006608 14.1560313 86.6079097 11.7802873 2.7694624 -0.0020357 -0.0022564 0.1678253 0.0486327 0.1089479 -0.1792023 1.8739597 1.6829098 0.2570227 -0.9651606 0.0577021 -0.3317963 58.9654258 0.4944302 -0.7002771 1.9904588 -0.1287832 0.0000000 -0.9252129 0.0628778 -0.3034045 0.1351185 4683.7529297 -348.6229710 3984.7787924 0.0000000 -0.0030475 -0.0002635 0.0026653 0.0001789 0.0026769 -0.0030435 -219.6229710 3855.7787924 0.0000000 0.1372363 8.4415869 8.4430944 3926.9582520 2400.0000000 40.2000000
 1.5500000 2.0692267 77.8919080 14.7454938 108.0000240 39.3007005 14.7454938 89.5137160 11.7940029 2.7287964 -0.0004900 0.0033551 0.1596201 0.0500193 0.1127224 -0.1490898 1.6399186 1.9209329 0.2654870 -0.8571716 0.0693537 -0.2692780 58.9979051 0.4585353 -0.8782421 2.4138298 -0.1639785 0.0000000 -0.8099924 0.0746970 -0.2430578 0.1309981 4997.1401367 -348.6229710 3984.7787924 0.0000000 -0.0030599 -0.0002644 0.0027266 0.0001830 0.0027313 -0.0030617 -219.3229710 3855.4787924 0.0000000 0.1370988 8.4337056 8.4352881 3922.5837402 2400.0000000 40.1500000
 1.6000000 2.2037835 82.4474536 15.3350562 108.0000256 39.3007415 15.3350562 92.4245717 11.7851603 2.6623134 0.0011619 0.0091202 0.1528763 0.0521850 0.1148145 -0.1210696 1.4879069 2.1568011 0.2739605 -0.7774429 0.0814765 -0.2195146 59.0270723 0.4456920 -1.0712738 2.8107889 -0.2002430 0.0000000 -0.7513211 0.0870799 -0.1999953 0.1269074 5321.0034180 -348.6229710 3984.7787924 0.0000000 -0.0030671 -0.0002648 0.0027819 0.0001903 0.0027793 -0.0030750 -219.0229710 3855.1787924 0.0000000 0.1369613 8.4258244 8.4274819 3918.0644531 2400.0000000 40.1000000
 1.6500000 2.3343577 87.1488658 15.9237181 108.0000271 39.3007837 15.9237181 95.3390624 11.7588142 2.5689492 0.0029715 0.0149571 0.1475044 0.0554929 0.1154522 -0.0944774 1.4096019 2.3866130 0.2824415 -0.7420002 0.0945297 -0.1825461 59.0514672 0.4529028 -1.2776782 3.1828177 -0.2375354 0.0000000 -0.7328913 0.1007359 -0.1678397 0.1229022 5655.3085938 -348.6229710 3984.7787924 0.0000000 -0.0030704 -0.0002649 0.0028309 0.0002005 0.0028204 -0.0030849 -218.7229710 3854.8787924 0.0000000 0.1368237 8.4179431 8.4196756 3913.3991699 2400.0000000 40.0500000
 1.7000000 2.4595881 91.9962924 16.5107302 108.0000286 39.3008273 16.5107302 98.2558418 11.7200336 2.4479244 0.0050184 0.0207931 0.1434505 0.0607213 0.1147382 -0.0687580 1.3990010 2.6071340 0.2909282 -0.7334510 0.1095934 -0.1540528 59.0713363 0.4876765 -1.4970764 3.5313134 -0.2758358 0.0000000 -0.7328830 0.1169692 -0.1425506 0.1190333 6000.0122070 -348.6229710 3984.7787924 0.0000000 -0.0030709 -0.0002648 0.0028733 0.0002132 0.0028541 -0.0030928 -218.4229710 3854.5787924 0.0000000 0.1366863 8.4100619 8.4118694 3908.5883789 2400.0000000 40.0000000
 1.7500000 2.5780812 96.9898153 17.0956040 108.0000300 39.3008723 17.0956040 101.1736022 11.6742106 2.2987353 0.0074205 0.0265565 0.1406714 0.0686086 0.1126346 -0.0440499 1.4507066 2.8153758 0.2994192 -0.7379160 0.1279294 -0.1319242 59.0869690 0.5582334 -1.7284117 3.8575826 -0.3151646 0.0000000 -0.7417963 0.1370180 -0.1231641 0.1153518 6355.0615234 -348.6229710 3984.7787924 0.0000000 -0.0030701 -0.0002646 0.0029091 0.0002283 0.0028800 -0.0031003 -218.1229710 3854.2787924 0.0000000 0.1365488 8.4021806 8.4040631 3903.6311035 2400.0000000 39.9500000
 1.8000000 2.6884266 102.1294515 17.6781273 108.0000312 39.3009185 17.6781273 104.0910672 11.6269518 2.1212121 0.0103272 0.0321716 0.1391041 0.0796435 0.1090510 -0.0209651 1.5582037 3.0083627 0.3079127 -0.7515935 0.1505734 -0.1159958 59.0983225 0.6694460 -1.9696014 4.1628361 -0.3555990 0.0000000 -0.7598061 0.1617703 -0.1101297 0.1119083 6720.4003906 -348.6229710 3984.7787924 0.0000000 -0.0030693 -0.0002644 0.0029381 0.0002452 0.0028974 -0.0031094 -217.8229710 3853.9787924 0.0000000 0.1364113 8.3942994 8.3962569 3898.5278320 2400.0000000 39.9000000
 1.8500000 2.7892149 107.4151550 18.2583679 108.0000324 39.3009660 18.2583679 107.0070049 11.5838077 1.9155907 0.0139056 0.0375577 0.1386504 0.0939896 0.1039152 -0.0002231 1.7131963 3.1831276 0.3164071 -0.7764978 0.1781680 -0.1068124 59.1051904 0.8222812 -2.2176402 4.4481912 -0.3972816 0.0000000 -0.7904458 0.1916712 -0.1041072 0.1087495 7095.9604492 -348.6229710 3984.7787924 0.0000000 -0.0030701 -0.0002643 0.0029603 0.0002636 0.0029058 -0.0031218 -217.5229710 3853.6787924 0.0000000 0.1362738 8.3864181 8.3884506 3893.2783203 2400.0000000 39.8500000
 1.9000000 2.8790603 112.8468200 18.8366639 108.0000335 39.3010149 18.8366639 109.9202566 11.5499978 1.6825732 0.0183230 0.0426311 0.1391793 0.1114105 0.0972145 0.0176054 1.9058749 3.3368356 0.3249007 -0.8156574 0.2108713 -0.1048170 59.1074457 1.0145164 -2.4687764 4.7146683 -0.4404213 0.0000000 -0.8365005 0.2266427 -0.1053933 0.1059155 7481.6601563 -348.6229710 3984.7787924 0.0000000 -0.0030737 -0.0002646 0.0029759 0.0002829 0.0029048 -0.0031394 -217.2229710 3853.3787924 0.0000000 0.1361363 8.3785369 8.3806444 3887.8823242 2400.0000000 39.8000000
 1.9500000 2.9566212 118.4242854 19.4136028 108.0000344 39.3010650 19.4136028 112.8298082 11.5303394 1.4230319 0.0237303 0.0473043 0.1405355 0.1317217 0.0885079 0.0321166 2.1255602 3.4665159 0.3333919 -0.8684841 0.2484706 -0.1077526 59.1103488 1.2509873 -2.7436927 4.9631991 -0.4852829 0.0000000 -0.8938774 0.2665539 -0.1094300 0.1034375 7877.4218750 -348.6229710 3984.7787924 0.0000000 -0.0030813 -0.0002652 0.0029850 0.0003022 0.0028939 -0.0031637 -216.9229710 3853.0787924 0.0000000 0.1359988 8.3706556 8.3728381 3882.3398438 2400.0000000 39.7500000
 2.0000000 3.0205738 124.1473472 19.9900136 108.0000351 39.3011165 19.9900136 115.7349342 11.5295400 1.1371466 0.0303263 0.0514066 0.1425342 0.1558523 0.0753716 0.0427804 2.3602471 3.5642016 0.3418798 -0.9331064 0.2918608 -0.1264899 59.1132129 1.5240317 -3.0308034 5.1946259 -0.5321883 0.0000000 -0.9658299 0.3125715 -0.1418115 0.1013401 8283.1933594 -348.6229710 3984.7787924 0.0000000 -0.0030943 -0.0002664 0.0029877 0.0003206 0.0028725 -0.0031965 -216.6229710 3852.7787924 0.0000000 0.1358612 8.3627744 8.3650319 3876.6513672 2400.0000000 39.7000000
 2.0500000 3.0696708 130.0157663 20.5669233 108.0000357 39.3011693 20.5669233 118.6349688 11.5507038 0.8280587 0.0382585 0.0547168 0.1449821 0.1801753 0.0585616 0.0501054 2.5989257 3.6203129 0.3503633 -1.0144179 0.3394806 -0.1787160 59.1104275 1.8142858 -3.2870122 5.4097009 -0.5815268 0.0000000 -1.0538930 0.3613145 -0.2082965 0.0996222 8698.9023438 -348.6229710 3984.7787924 0.0000000 -0.0031133 -0.0002681 0.0029847 0.0003369 0.0028409 -0.0032387 -216.3229710 3852.4787924 0.0000000 0.1357238 8.3548931 8.3572256 3870.8171387 2400.0000000 39.6500000
 2.1000000 3.1028722 136.0292765 21.1454834 108.0000361 39.3012233 21.1454834 121.5295117 11.5958250 0.5006633 0.0474357 0.0570917 0.1477232 0.1997703 0.0399458 0.0551031 2.8345021 3.6297076 0.3588417 -1.1058058 0.3869434 -0.2551813 59.1028798 2.1148194 -3.4988767 5.6091099 -0.6336694 0.0000000 -1.1478302 0.4077098 -0.2927480 0.0982518 9124.4931641 -348.6229710 3984.7787924 0.0000000 -0.0031390 -0.0002705 0.0029772 0.0003503 0.0028002 -0.0032904 -216.0229710 3852.1787924 0.0000000 0.1355863 8.3470119 8.3494194 3864.8364258 2400.0000000 39.6000000
