2.5500  -0.0359751 0.0000000 0.2254459   0.4798138 6.2216015 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  13389.65918
2.6000  -0.0359439 0.0000000 0.2157963   0.4577565 5.9846487 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  13909.72754
2.6500  -0.0285178 0.0000000 0.2067363   0.4371150 5.7610884 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  14439.24414
2.7000  -0.0175379 0.0000000 0.1982167   0.4177670 5.5498562 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  14978.37695
2.7500  -0.0068619 0.0000000 0.1901956   0.3996085 5.3500495 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  15527.15137
2.8000  0.0014243 0.0000000 0.1826359   0.3825477 5.1608696 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  16085.52246
2.8500  0.0070385 0.0000000 0.1755043   0.3665019 4.9815936 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  16653.42188
2.9000  0.0106570 0.0000000 0.1687700   0.3513952 4.8115511 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  17230.79883
2.9500  0.0130772 0.0000000 0.1624041   0.3371571 4.6501112 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  17817.66602
3.0000  0.0147922 0.0000000 0.1563807   0.3237238 4.4967003 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  18414.01758
3.0500  0.0159770 0.0000000 0.1506758   0.3110368 4.3507867 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  19019.87109
3.1000  0.0166538 0.0000000 0.1452676   0.2990431 4.2118874 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  19635.22461
3.1500  0.0168550 0.0000000 0.1401362   0.2876947 4.0795622 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  20260.05469
3.2000  0.0166982 0.0000000 0.1352634   0.2769473 3.9533989 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  20894.36328
3.2500  0.0163639 0.0000000 0.1306325   0.2667605 3.8330245 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  21538.11914
3.3000  0.0160258 0.0000000 0.1262279   0.2570967 3.7180860 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  22191.33398
3.3500  0.0157917 0.0000000 0.1220354   0.2479222 3.6082647 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  22853.97070
3.4000  0.0156886 0.0000000 0.1180419   0.2392053 3.5032616 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  23526.01367
3.4500  0.0156890 0.0000000 0.1142353   0.2309171 3.4027996 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  24207.44336
3.5000  0.0157375 0.0000000 0.1108235   0.2235062 3.3124363 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  24855.34570
3.5500  0.0145089 0.0000000 0.1099067   0.2215177 3.2881017 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  25035.85352
3.6000  0.0119612 0.0000000 0.1090008   0.2195541 3.2640336 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  25217.00586
3.6500  0.0098790 0.0000000 0.1081053   0.2176142 3.2402196 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  25398.87109
3.7000  0.0092352 0.0000000 0.1072200   0.2156977 3.2166560 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  25581.44922
3.7500  0.0096976 0.0000000 0.1063450   0.2138047 3.1933458 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  25764.68945
3.8000  0.0104765 0.0000000 0.1054804   0.2119351 3.1702881 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  25948.57031
3.8500  0.0110038 0.0000000 0.1046259   0.2100888 3.1474824 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  26133.06836
3.9000  0.0111553 0.0000000 0.1037817   0.2082657 3.1249287 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  26318.15039
3.9500  0.0110941 0.0000000 0.1029476   0.2064655 3.1026254 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  26503.79883
4.0000  0.0110127 0.0000000 0.1022437   0.2049472 3.0837879 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  26662.67188
4.0500  0.0110854 0.0000000 0.1014282   0.2031893 3.0619469 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  26849.29883
4.1000  0.0111836 0.0000000 0.1006225   0.2014535 3.0403483 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  27036.46680
4.1500  0.0111566 0.0000000 0.0998265   0.1997396 3.0189896 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  27224.16602
4.2000  0.0109785 0.0000000 0.0990401   0.1980473 2.9978685 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  27412.38086
4.2500  0.0106893 0.0000000 0.0982631   0.1963763 2.9769828 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  27601.09961
4.3000  0.0103529 0.0000000 0.0974954   0.1947264 2.9563305 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  27790.30859
4.3500  0.0100239 0.0000000 0.0967370   0.1930973 2.9359086 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  27980.00000
4.4000  0.0097313 0.0000000 0.0959877   0.1914888 2.9157147 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  28170.15820
4.4500  0.0094790 0.0000000 0.0952475   0.1899005 2.8957467 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  28360.77539
4.5000  0.0092585 0.0000000 0.0945161   0.1883323 2.8760006 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  28551.85352
4.5500  0.0160688 0.0000000 0.0436908   0.1899080 3.1843307 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  28743.13086
4.6000  0.0224601 0.0000000 0.0428509   0.1885006 3.1589701 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  28934.65625
4.6500  0.0218923 0.0000000 0.0420311   0.1871106 3.1339355 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  29126.50195
4.7000  0.0178708 0.0000000 0.0412312   0.1857381 3.1092293 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  29318.59961
4.7500  0.0137990 0.0000000 0.0404506   0.1843828 3.0848477 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  29510.93359
4.8000  0.0108965 0.0000000 0.0396885   0.1830440 3.0607750 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  29703.58008
4.8500  0.0090180 0.0000000 0.0389443   0.1817210 3.0370007 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  29896.58008
4.9000  0.0076820 0.0000000 0.0382172   0.1804135 3.0135164 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  30089.96094
4.9500  0.0065712 0.0000000 0.0375068   0.1791212 2.9903166 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  30283.72656
5.0000  0.0055957 0.0000000 0.0368241   0.1778647 2.9677737 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  30474.66016
5.0500  0.0048509 0.0000000 0.0361435   0.1765979 2.9450567 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  30669.77344
5.1000  0.0043402 0.0000000 0.0354786   0.1753458 2.9226170 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  30865.22852
5.1500  0.0040029 0.0000000 0.0348288   0.1741084 2.9004512 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  31061.01367
5.2000  0.0038229 0.0000000 0.0341939   0.1728854 2.8785543 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  31257.13281
5.2500  0.0037815 0.0000000 0.0335735   0.1716765 2.8569231 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  31453.57031
5.3000  0.0038526 0.0000000 0.0329670   0.1704817 2.8355532 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  31650.33008
5.3500  0.0040088 0.0000000 0.0323743   0.1693006 2.8144407 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  31847.40039
5.4000  0.0042260 0.0000000 0.0317949   0.1681331 2.7935827 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  32044.77148
5.4500  0.0044843 0.0000000 0.0312284   0.1669790 2.7729740 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  32242.45117
5.5000  0.0047671 0.0000000 0.0306746   0.1658381 2.7526119 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  32440.42578
5.5500  0.0050610 0.0000000 0.0301332   0.1647103 2.7324939 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  32638.67773
5.6000  0.0053554 0.0000000 0.0296037   0.1635953 2.7126138 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  32837.22656
5.6500  0.0056418 0.0000000 0.0290860   0.1624930 2.6929705 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  33036.04297
5.7000  0.0059144 0.0000000 0.0285796   0.1614032 2.6735590 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  33235.14063
5.7500  0.0061690 0.0000000 0.0280843   0.1603257 2.6543770 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  33434.50000
5.8000  0.0064031 0.0000000 0.0275999   0.1592603 2.6354201 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  33634.12891
5.8500  0.0066154 0.0000000 0.0271260   0.1582069 2.6166859 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  33834.01172
5.9000  0.0068055 0.0000000 0.0266623   0.1571653 2.5981710 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  34034.14453
5.9500  0.0069738 0.0000000 0.0262087   0.1561353 2.5798714 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  34234.53125
6.0000  0.0071210 0.0000000 0.0257933   0.1551824 2.5629494 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  34422.16406
6.0500  0.0069646 0.0000000 0.0253589   0.1541757 2.5450802 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  34622.77734
6.1000  0.0067172 0.0000000 0.0249338   0.1531803 2.5274205 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  34823.58594
6.1500  0.0063994 0.0000000 0.0245181   0.1521967 2.5099776 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  35024.46875
6.2000  0.0060611 0.0000000 0.0241115   0.1512244 2.4927449 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  35225.45313
6.2500  0.0058153 0.0000000 0.0237136   0.1502633 2.4757180 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  35426.55469
6.3000  0.0056946 0.0000000 0.0233242   0.1493131 2.4588919 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  35627.78516
6.3500  0.0056823 0.0000000 0.0229431   0.1483735 2.4422631 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  35829.14844
6.4000  0.0057459 0.0000000 0.0225701   0.1474446 2.4258292 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  36030.63281
6.4500  0.0058553 0.0000000 0.0222050   0.1465260 2.4095867 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  36232.24219
6.5000  0.0059879 0.0000000 0.0218475   0.1456177 2.3935339 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  36433.95313
6.5500  0.0061281 0.0000000 0.0214976   0.1447196 2.3776674 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  36635.77344
6.6000  0.0062658 0.0000000 0.0211550   0.1438315 2.3619857 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  36837.68359
6.6500  0.0063944 0.0000000 0.0208195   0.1429533 2.3464861 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  37039.67188
6.7000  0.0065100 0.0000000 0.0204911   0.1420849 2.3311660 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  37241.73438
6.7500  0.0066106 0.0000000 0.0201695   0.1412262 2.3160241 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  37443.85156
6.8000  0.0066956 0.0000000 0.0198545   0.1403769 2.3010561 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  37646.03516
6.8500  0.0067652 0.0000000 0.0195460   0.1395372 2.2862620 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  37848.25391
6.9000  0.0068204 0.0000000 0.0192438   0.1387068 2.2716386 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  38050.50391
6.9500  0.0068625 0.0000000 0.0189479   0.1378855 2.2571836 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  38252.78516
7.0000  0.0068931 0.0000000 0.0186674   0.1370998 2.2433600 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  38448.45703
7.0500  0.0067581 0.0000000 0.0183833   0.1362965 2.2292330 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  38650.71875
7.1000  0.0065790 0.0000000 0.0181050   0.1355021 2.2152674 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  38852.98828
7.1500  0.0064672 0.0000000 0.0178322   0.1347163 2.2014611 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  39055.26172
7.2000  0.0064110 0.0000000 0.0175650   0.1339392 2.1878123 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  39257.51953
7.2500  0.0063861 0.0000000 0.0173032   0.1331706 2.1743190 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  39459.75781
7.3000  0.0063789 0.0000000 0.0170466   0.1324104 2.1609786 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  39661.97656
7.3500  0.0063840 0.0000000 0.0167951   0.1316584 2.1477890 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  39864.16797
7.4000  0.0063992 0.0000000 0.0165486   0.1309146 2.1347477 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  40066.33203
7.4500  0.0064227 0.0000000 0.0163070   0.1301789 2.1218536 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  40268.45313
7.5000  0.0064528 0.0000000 0.0160701   0.1294511 2.1091039 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  40470.52734
7.5500  0.0064877 0.0000000 0.0158379   0.1287312 2.0964980 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  40672.53906
7.6000  0.0065256 0.0000000 0.0156103   0.1280191 2.0840330 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  40874.48828
7.6500  0.0065649 0.0000000 0.0153871   0.1273146 2.0717072 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  41076.36719
7.7000  0.0066039 0.0000000 0.0151682   0.1266177 2.0595181 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  41278.18359
7.7500  0.0066412 0.0000000 0.0149536   0.1259282 2.0474651 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  41479.90625
7.8000  0.0066758 0.0000000 0.0147431   0.1252461 2.0355453 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  41681.55078
7.8500  0.0067065 0.0000000 0.0145367   0.1245713 2.0237575 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  41883.09766
7.9000  0.0067325 0.0000000 0.0143342   0.1239036 2.0120990 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  42084.55859
7.9500  0.0067533 0.0000000 0.0141356   0.1232430 2.0005698 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  42285.89844
8.0000  0.0067685 0.0000000 0.0139460   0.1226068 1.9894698 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  42481.76172
8.0500  0.0066679 0.0000000 0.0137548   0.1219599 1.9781888 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  42682.87891
8.1000  0.0065320 0.0000000 0.0135672   0.1213199 1.9670306 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  42883.87891
8.1500  0.0064387 0.0000000 0.0133831   0.1206865 1.9559939 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  43084.75781
8.2000  0.0063824 0.0000000 0.0132025   0.1200599 1.9450783 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  43285.48438
8.2500  0.0063476 0.0000000 0.0130253   0.1194398 1.9342803 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  43486.08594
8.3000  0.0063247 0.0000000 0.0128514   0.1188261 1.9235991 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  43686.54297
8.3500  0.0063096 0.0000000 0.0126807   0.1182189 1.9130334 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  43886.85156
8.4000  0.0063001 0.0000000 0.0125131   0.1176179 1.9025818 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  44086.99609
8.4500  0.0062950 0.0000000 0.0123487   0.1170232 1.8922415 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  44287.00000
8.5000  0.0062929 0.0000000 0.0121872   0.1164346 1.8820124 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  44486.83203
8.5500  0.0062925 0.0000000 0.0120287   0.1158521 1.8718928 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  44686.49219
8.6000  0.0062467 0.0000000 0.0118735   0.1152769 1.8619033 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  44885.53125
8.6500  0.0061597 0.0000000 0.0117217   0.1147098 1.8520592 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  45083.59375
8.7000  0.0060808 0.0000000 0.0115731   0.1141507 1.8423568 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  45280.70313
8.7500  0.0060303 0.0000000 0.0114279   0.1135995 1.8327948 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  45476.82813
8.8000  0.0060074 0.0000000 0.0112857   0.1130560 1.8233697 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  45671.98438
8.8500  0.0060035 0.0000000 0.0111466   0.1125201 1.8140808 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  45866.13672
8.9000  0.0060094 0.0000000 0.0110105   0.1119917 1.8049244 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  46059.30859
8.9500  0.0060176 0.0000000 0.0108774   0.1114707 1.7958996 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  46251.46875
9.0000  0.0060232 0.0000000 0.0107506   0.1109711 1.7872483 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  46437.34375
9.0500  0.0059341 0.0000000 0.0106229   0.1104643 1.7784752 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  46627.52344
9.1000  0.0058113 0.0000000 0.0104979   0.1099645 1.7698271 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  46816.67969
9.1500  0.0057191 0.0000000 0.0103756   0.1094716 1.7613009 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  47004.83594
9.2000  0.0056560 0.0000000 0.0102558   0.1089855 1.7528946 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  47191.98438
9.2500  0.0056110 0.0000000 0.0101384   0.1085061 1.7446066 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  47378.11719
9.3000  0.0055775 0.0000000 0.0100235   0.1080332 1.7364345 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  47563.23828
9.3500  0.0055527 0.0000000 0.0099110   0.1075668 1.7283772 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  47747.32422
9.4000  0.0055354 0.0000000 0.0098008   0.1071068 1.7204322 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  47930.39453
9.4500  0.0055249 0.0000000 0.0096927   0.1066530 1.7125974 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  48112.44141
9.5000  0.0055203 0.0000000 0.0095869   0.1062054 1.7048718 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  48293.45313
9.5500  0.0055204 0.0000000 0.0094833   0.1057638 1.6972530 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  48473.43750
9.6000  0.0055241 0.0000000 0.0093817   0.1053282 1.6897403 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  48652.37109
9.6500  0.0055301 0.0000000 0.0092821   0.1048986 1.6823314 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  48830.26172
9.7000  0.0055370 0.0000000 0.0091845   0.1044746 1.6750237 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  49007.13672
9.7500  0.0055436 0.0000000 0.0090889   0.1040565 1.6678189 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  49182.90625
9.8000  0.0055489 0.0000000 0.0089952   0.1036440 1.6607122 0.00000    0.00000  0.00000  0.00000      0.00000   0.00000  49357.65234
