1.6500   -0.0944774 0.0000000     0.9488689 2.5725093 15.58070    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
1.7000   -0.0687580 0.0000000     0.8843581 2.4189856 14.65434    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
1.7500   -0.0440499 0.0000000     0.8258795 2.2785940 13.80701    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
1.8000   -0.0209651 0.0000000     0.7727321 2.1499114 13.03018    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
1.8500   -0.0002231 0.0000000     0.7243124 2.0317013 12.31641    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
1.9000   0.0176054 0.0000000     0.6800982 1.9228863 11.65923    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
1.9500   0.0321166 0.0000000     0.6396348 1.8225188 11.05294    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.0000   0.0427804 0.0000000     0.6025233 1.7297597 10.49250    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.0500   0.0501054 0.0000000     0.5684163 1.6438738 9.97348    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.1000   0.0551031 0.0000000     0.5370080 1.5642077 9.49195    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.1500   0.0586552 0.0000000     0.5080283 1.4901789 9.04442    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.2000   0.0612857 0.0000000     0.4812381 1.4212687 8.62775    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.2500   0.0631810 0.0000000     0.4564259 1.3570142 8.23916    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.3000   0.0643199 0.0000000     0.4334055 1.2970048 7.87618    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.3500   0.0994412 0.0000000     0.4120224 1.2409029 7.53678    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.4000   0.1455555 0.0000000     0.3921350 1.1883949 7.21906    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.4500   0.1474080 0.0000000     0.3736156 1.1391964 6.92133    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.5000   0.1127575 0.0000000     0.3563516 1.0930552 6.64205    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.5500   0.0679433 0.0000000     0.3402307 1.0497144 6.37967    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.6000   0.0329051 0.0000000     0.3251472 1.0089279 6.13273    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.6500   0.0142033 0.0000000     0.3110078 0.9704770 5.89989    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.7000   0.0083408 0.0000000     0.2977324 0.9341748 5.68003    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.7500   0.0081354 0.0000000     0.2852528 0.8998623 5.47218    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.8000   0.0077416 0.0000000     0.2735088 0.8673990 5.27552    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.8500   0.0047313 0.0000000     0.2624460 0.8366578 5.08925    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.9000   -0.0003824 0.0000000     0.2520146 0.8075211 4.91269    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
2.9500   -0.0058309 0.0000000     0.2421680 0.7798780 4.74515    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.0000   -0.0101395 0.0000000     0.2328640 0.7536280 4.58604    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.0500   -0.0128341 0.0000000     0.2240641 0.7286779 4.43479    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.1000   -0.0143009 0.0000000     0.2157330 0.7049433 4.29088    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.1500   -0.0152288 0.0000000     0.2078389 0.6823469 4.15386    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.2000   -0.0161204 0.0000000     0.2003524 0.6608170 4.02329    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.2500   -0.0171180 0.0000000     0.1932466 0.6402881 3.89878    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.3000   -0.0181168 0.0000000     0.1864966 0.6206986 3.77995    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.3500   -0.0189766 0.0000000     0.1800797 0.6019929 3.66646    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.4000   -0.0196605 0.0000000     0.1739749 0.5841188 3.55801    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.4500   -0.0202394 0.0000000     0.1681628 0.5670282 3.45430    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.5000   -0.0208461 0.0000000     0.1629595 0.5516643 3.36106    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.5500   -0.0238741 0.0000000     0.1615623 0.5475283 3.33596    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.6000   -0.0289943 0.0000000     0.1601821 0.5434383 3.31114    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.6500   -0.0336630 0.0000000     0.1588181 0.5393920 3.28658    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.7000   -0.0353242 0.0000000     0.1574702 0.5353889 3.26228    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.7500   -0.0341357 0.0000000     0.1561383 0.5314294 3.23825    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.8000   -0.0318284 0.0000000     0.1548225 0.5275134 3.21448    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.8500   -0.0300342 0.0000000     0.1535227 0.5236408 3.19097    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.9000   -0.0293662 0.0000000     0.1522388 0.5198116 3.16772    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
3.9500   -0.0295067 0.0000000     0.1509707 0.5160254 3.14474    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.0000   -0.0298170 0.0000000     0.1499008 0.5128279 3.12533    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.0500   -0.0300423 0.0000000     0.1486617 0.5091212 3.10282    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.1000   -0.0299420 0.0000000     0.1474378 0.5054563 3.08057    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.1500   -0.0295204 0.0000000     0.1462289 0.5018324 3.05857    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.2000   -0.0290173 0.0000000     0.1450349 0.4982495 3.03682    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.2500   -0.0286121 0.0000000     0.1438556 0.4947070 3.01531    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.3000   -0.0283345 0.0000000     0.1426908 0.4912046 2.99404    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.3500   -0.0281211 0.0000000     0.1415404 0.4877417 2.97302    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.4000   -0.0279054 0.0000000     0.1404041 0.4843180 2.95223    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.4500   -0.0276656 0.0000000     0.1392819 0.4809331 2.93167    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.5000   -0.0274201 0.0000000     0.1381734 0.4775863 2.91135    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.5500   -0.0195278 0.0000000     0.0796645 0.3226502 3.29831    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.6000   -0.0118358 0.0000000     0.0778227 0.3201932 3.27298    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.6500   -0.0132400 0.0000000     0.0760323 0.3177670 3.24796    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.7000   -0.0195291 0.0000000     0.0742922 0.3153718 3.22327    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.7500   -0.0249682 0.0000000     0.0726008 0.3130072 3.19889    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.8000   -0.0271360 0.0000000     0.0709560 0.3106717 3.17482    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.8500   -0.0266302 0.0000000     0.0693558 0.3083645 3.15104    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.9000   -0.0250624 0.0000000     0.0677986 0.3060845 3.12754    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
4.9500   -0.0236244 0.0000000     0.0662830 0.3038315 3.10432    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.0000   -0.0227341 0.0000000     0.0648319 0.3016415 3.08175    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.0500   -0.0222862 0.0000000     0.0633909 0.2994338 3.05900    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.1000   -0.0221029 0.0000000     0.0619884 0.2972523 3.03652    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.1500   -0.0220594 0.0000000     0.0606231 0.2950968 3.01431    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.2000   -0.0220925 0.0000000     0.0592940 0.2929667 2.99236    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.2500   -0.0221868 0.0000000     0.0580000 0.2908617 2.97068    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.3000   -0.0223444 0.0000000     0.0567400 0.2887815 2.94925    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.3500   -0.0225650 0.0000000     0.0555130 0.2867256 2.92807    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.4000   -0.0228398 0.0000000     0.0543181 0.2846939 2.90714    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.4500   -0.0231547 0.0000000     0.0531543 0.2826858 2.88646    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.5000   -0.0234942 0.0000000     0.0520205 0.2807010 2.86602    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.5500   -0.0238444 0.0000000     0.0509162 0.2787395 2.84581    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.6000   -0.0241942 0.0000000     0.0498401 0.2768005 2.82585    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.6500   -0.0245351 0.0000000     0.0487917 0.2748840 2.80611    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.7000   -0.0248606 0.0000000     0.0477700 0.2729895 2.78660    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.7500   -0.0251659 0.0000000     0.0467743 0.2711168 2.76732    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.8000   -0.0254475 0.0000000     0.0458038 0.2692655 2.74826    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.8500   -0.0257035 0.0000000     0.0448579 0.2674353 2.72942    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.9000   -0.0259329 0.0000000     0.0439357 0.2656261 2.71080    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
5.9500   -0.0261357 0.0000000     0.0430366 0.2638373 2.69238    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.0000   -0.0263130 0.0000000     0.0422161 0.2621826 2.67535    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.0500   -0.0263867 0.0000000     0.0413608 0.2604349 2.65736    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.1000   -0.0264585 0.0000000     0.0405269 0.2587070 2.63958    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.1500   -0.0278098 0.0000000     0.0397141 0.2569999 2.62201    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.2000   -0.0301126 0.0000000     0.0389218 0.2553129 2.60465    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.2500   -0.0323182 0.0000000     0.0381492 0.2536454 2.58749    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.3000   -0.0339647 0.0000000     0.0373957 0.2519972 2.57053    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.3500   -0.0350108 0.0000000     0.0366607 0.2503678 2.55377    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.4000   -0.0355744 0.0000000     0.0359437 0.2487570 2.53720    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.4500   -0.0357888 0.0000000     0.0352443 0.2471645 2.52081    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.5000   -0.0357559 0.0000000     0.0345618 0.2455901 2.50462    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.5500   -0.0355452 0.0000000     0.0338959 0.2440336 2.48860    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.6000   -0.0352042 0.0000000     0.0332461 0.2424947 2.47278    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.6500   -0.0347670 0.0000000     0.0326119 0.2409732 2.45713    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.7000   -0.0342604 0.0000000     0.0319930 0.2394690 2.44166    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.7500   -0.0337063 0.0000000     0.0313889 0.2379818 2.42636    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.8000   -0.0331235 0.0000000     0.0307991 0.2365113 2.41124    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.8500   -0.0325282 0.0000000     0.0302235 0.2350574 2.39629    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.9000   -0.0319344 0.0000000     0.0296614 0.2336199 2.38151    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
6.9500   -0.0313542 0.0000000     0.0291127 0.2321985 2.36689    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.0000   -0.0307978 0.0000000     0.0285942 0.2308389 2.35291    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.0500   -0.0301921 0.0000000     0.0280707 0.2294491 2.33862    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.1000   -0.0296008 0.0000000     0.0275593 0.2280747 2.32449    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.1500   -0.0290791 0.0000000     0.0270599 0.2267157 2.31052    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.2000   -0.0286241 0.0000000     0.0265721 0.2253717 2.29671    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.2500   -0.0282316 0.0000000     0.0260955 0.2240428 2.28305    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.3000   -0.0279022 0.0000000     0.0256299 0.2227285 2.26954    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.3500   -0.0276373 0.0000000     0.0251750 0.2214287 2.25618    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.4000   -0.0274358 0.0000000     0.0247304 0.2201432 2.24297    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.4500   -0.0272939 0.0000000     0.0242960 0.2188719 2.22990    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.5000   -0.0272056 0.0000000     0.0238714 0.2176145 2.21698    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.5500   -0.0271635 0.0000000     0.0234565 0.2163709 2.20420    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.6000   -0.0271597 0.0000000     0.0230508 0.2151409 2.19156    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.6500   -0.0271861 0.0000000     0.0226543 0.2139244 2.17906    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.7000   -0.0272346 0.0000000     0.0222666 0.2127210 2.16670    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.7500   -0.0272976 0.0000000     0.0218875 0.2115307 2.15447    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.8000   -0.0273683 0.0000000     0.0215169 0.2103533 2.14237    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.8500   -0.0274406 0.0000000     0.0211544 0.2091886 2.13041    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.9000   -0.0275092 0.0000000     0.0207999 0.2080364 2.11857    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
7.9500   -0.0275699 0.0000000     0.0204532 0.2068967 2.10687    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.0000   -0.0276195 0.0000000     0.0201230 0.2057991 2.09559    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.0500   -0.0275850 0.0000000     0.0197910 0.2046834 2.08413    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.1000   -0.0275107 0.0000000     0.0194662 0.2035796 2.07280    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.1500   -0.0274425 0.0000000     0.0191485 0.2024875 2.06158    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.2000   -0.0273795 0.0000000     0.0188375 0.2014071 2.05049    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.2500   -0.0273182 0.0000000     0.0185333 0.2003381 2.03951    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.3000   -0.0272591 0.0000000     0.0182355 0.1992804 2.02865    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.3500   -0.0272044 0.0000000     0.0179440 0.1982338 2.01790    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.4000   -0.0271559 0.0000000     0.0176588 0.1971983 2.00727    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.4500   -0.0271140 0.0000000     0.0173795 0.1961737 1.99675    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.5000   -0.0270784 0.0000000     0.0171061 0.1951597 1.98634    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.5500   -0.0270501 0.0000000     0.0168384 0.1941564 1.97604    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.6000   -0.0275545 0.0000000     0.0165769 0.1931658 1.96587    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.6500   -0.0285725 0.0000000     0.0163218 0.1921894 1.95585    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.7000   -0.0295837 0.0000000     0.0160729 0.1912267 1.94596    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.7500   -0.0303425 0.0000000     0.0158301 0.1902778 1.93622    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.8000   -0.0307965 0.0000000     0.0155932 0.1893423 1.92662    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.8500   -0.0309726 0.0000000     0.0153619 0.1884201 1.91716    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.9000   -0.0309176 0.0000000     0.0151362 0.1875108 1.90782    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
8.9500   -0.0306781 0.0000000     0.0149159 0.1866144 1.89863    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.0000   -0.0302974 0.0000000     0.0147067 0.1857549 1.88981    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.0500   -0.0297435 0.0000000     0.0144965 0.1848831 1.88086    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.1000   -0.0290961 0.0000000     0.0142913 0.1840236 1.87204    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.1500   -0.0284388 0.0000000     0.0140908 0.1831760 1.86334    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.2000   -0.0278019 0.0000000     0.0138950 0.1823402 1.85477    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.2500   -0.0272041 0.0000000     0.0137037 0.1815159 1.84631    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.3000   -0.0266606 0.0000000     0.0135167 0.1807030 1.83797    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.3500   -0.0261829 0.0000000     0.0133341 0.1799013 1.82974    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.4000   -0.0257776 0.0000000     0.0131556 0.1791106 1.82163    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.4500   -0.0254466 0.0000000     0.0129811 0.1783308 1.81363    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.5000   -0.0251874 0.0000000     0.0128105 0.1775617 1.80574    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.5500   -0.0249946 0.0000000     0.0126438 0.1768031 1.79796    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.6000   -0.0248604 0.0000000     0.0124808 0.1760548 1.79029    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.6500   -0.0247755 0.0000000     0.0123214 0.1753168 1.78272    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.7000   -0.0247299 0.0000000     0.0121655 0.1745887 1.77525    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.7500   -0.0247134 0.0000000     0.0120130 0.1738708 1.76788    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.8000   -0.0247164 0.0000000     0.0118639 0.1731624 1.76062    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.8500   -0.0247298 0.0000000     0.0117180 0.1724637 1.75345    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.9000   -0.0247459 0.0000000     0.0115754 0.1717747 1.74639    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
9.9500   -0.0247580 0.0000000     0.0114359 0.1710954 1.73942    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
10.0000   -0.0247611 0.0000000     0.0113032 0.1704444 1.73275    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
10.0500   -0.0246842 0.0000000     0.0111696 0.1697832 1.72597    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
10.1000   -0.0245633 0.0000000     0.0110388 0.1691310 1.71928    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
10.1500   -0.0244475 0.0000000     0.0109108 0.1684874 1.71268    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
10.2000   -0.0243413 0.0000000     0.0107855 0.1678525 1.70617    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
10.2500   -0.0242411 0.0000000     0.0106628 0.1672262 1.69975    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
10.3000   -0.0241450 0.0000000     0.0105427 0.1666082 1.69341    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
10.3500   -0.0240524 0.0000000     0.0104251 0.1659985 1.68716    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
10.4000   -0.0239627 0.0000000     0.0103099 0.1653968 1.68099    0.00000  0.00000   0.00000        0.00000   0.0000000 0.0000000
