 5.70000 33235.14063     -0.0727672 -0.0037343 0.0002198 -2.2403530     -9.7584083    0.00386  -200.80172  -120.51833  0.00000     0.9463086  -284.2619007    0.40252  0.00000   233.88215  -0.01553   -0.03664  0.21681   0.10207  2.22562
 5.75000 33434.50000     -0.0730278 -0.0038497 0.0002168 -2.2496782     -9.7590824    0.00381  -202.06603  -121.18912  0.00000     0.9489142  -286.1174411    0.40376  0.00000   234.59309  -0.01552   -0.03665  0.21680   0.10204  2.19723
 5.80000 33634.12891     -0.0732934 -0.0039643 0.0002137 -2.2589603     -9.7597588    0.00377  -203.34526  -121.87815  0.00000     0.9515727  -287.9794180    0.40500  0.00000   235.30291  -0.01551   -0.03665  0.21679   0.10200  2.16847
 5.85000 33834.01172     -0.0735640 -0.0040781 0.0002106 -2.2682054     -9.7604379    0.00373  -204.63833  -122.58412  0.00000     0.9542789  -289.8474768    0.40624  0.00000   236.01159  -0.01550   -0.03666  0.21680   0.10197  2.13944
 5.90000 34034.14453     -0.0738394 -0.0041913 0.0002074 -2.2774212     -9.7611197    0.00368  -205.94423  -123.30573  0.00000     0.9570281  -291.7214021    0.40748  0.00000   236.71913  -0.01550   -0.03667  0.21682   0.10194  2.11025
 5.95000 34234.53125     -0.0741195 -0.0043038 0.0002043 -2.2866153     -9.7618043    0.00364  -207.26204  -124.04173  0.00000     0.9598159  -293.6010823    0.40872  0.00000   237.42550  -0.01550   -0.03668  0.21685   0.10191  2.08098
 6.00000 34422.16406     -0.0743753 -0.0044086 0.0002011 -2.2945216     -9.7624918    0.00360  -208.51203  -124.74292  0.00000     0.9623072  -295.3749751    0.40982  0.00000   238.13069  -0.01549   -0.03669  0.21689   0.10189  2.05174
 6.05000 34622.77734     -0.0746559 -0.0044991 0.0001979 -2.3022034     -9.7631817    0.00355  -209.84539  -125.49065  0.00000     0.9651374  -297.2640469    0.41106  0.00000   238.83472  -0.01549   -0.03669  0.21693   0.10186  2.02268
 6.10000 34823.58594     -0.0750147 -0.0046806 0.0001950 -2.3099228     -9.7638729    0.00351  -210.90267  -125.75696  0.00000     0.9668033  -299.2242724    0.41248  0.00000   239.53740  -0.01543   -0.03671  0.21669   0.10187  1.99398
 6.15000 35024.46875     -0.0754401 -0.0050742 0.0001929 -2.3175370     -9.7645634    0.00347  -210.82045  -123.94761  0.00000     0.9637251  -301.3071468    0.41416  0.00000   240.23842  -0.01511   -0.03674  0.21527   0.10195  1.96395
 6.20000 35225.45313     -0.0758629 -0.0052768 0.0001901 -2.3247534     -9.7652553    0.00342  -210.46364  -121.64047  0.00000     0.9595396  -303.4144908    0.41587  0.00000   240.93778  -0.01474   -0.03678  0.21360   0.10204  1.92894
 6.25000 35426.55469     -0.0762869 -0.0053719 0.0001867 -2.3315114     -9.7659532    0.00338  -209.78607  -118.75840  0.00000     0.9540662  -305.5497253    0.41764  0.00000   241.63556  -0.01431   -0.03681  0.21162   0.10214  1.88818
 6.30000 35627.78516     -0.0767160 -0.0054471 0.0001828 -2.3379201     -9.7666602    0.00333  -208.84404  -115.40780  0.00000     0.9475458  -307.7076128    0.41944  0.00000   242.33182  -0.01382   -0.03685  0.20940   0.10225  1.84298
 6.35000 35829.14844     -0.0771519 -0.0055416 0.0001787 -2.3441318     -9.7673779    0.00329  -207.72402  -111.74790  0.00000     0.9403403  -309.8805653    0.42127  0.00000   243.02656  -0.01330   -0.03689  0.20703   0.10237  1.79523
 6.40000 36030.63281     -0.0775948 -0.0056615 0.0001746 -2.3502773     -9.7681066    0.00324  -206.50454  -107.92241  0.00000     0.9327751  -312.0618229    0.42311  0.00000   243.71979  -0.01277   -0.03693  0.20459   0.10249  1.74655
 6.45000 36232.24219     -0.0780441 -0.0058002 0.0001705 -2.3564527     -9.7688455    0.00319  -205.24586  -104.04118  0.00000     0.9250979  -314.2465244    0.42494  0.00000   244.41149  -0.01224   -0.03697  0.20213   0.10260  1.69813
 6.50000 36433.95313     -0.0784990 -0.0059497 0.0001665 -2.3627220     -9.7695937    0.00315  -203.99154  -100.18352  0.00000     0.9174862  -316.4310932    0.42677  0.00000   245.10164  -0.01172   -0.03701  0.19971   0.10272  1.65076
 6.55000 36635.77344     -0.0789587 -0.0061040 0.0001627 -2.3691296     -9.7703496    0.00310  -202.77321  -96.40653  0.00000     0.9100671  -318.6132979    0.42858  0.00000   245.79021  -0.01121   -0.03705  0.19734   0.10283  1.60501
 6.60000 36837.68359     -0.0794222 -0.0062594 0.0001591 -2.3757038     -9.7711118    0.00305  -201.61400  -92.75168  0.00000     0.9029322  -320.7913916    0.43038  0.00000   246.47717  -0.01072   -0.03708  0.19507   0.10293  1.56123
 6.65000 37039.67188     -0.0798886 -0.0064137 0.0001557 -2.3824634     -9.7718786    0.00300  -200.53100  -89.24922  0.00000     0.8961480  -322.9641966    0.43217  0.00000   247.16251  -0.01026   -0.03712  0.19289   0.10304  1.51968
 6.70000 37241.73438     -0.0803571 -0.0065655 0.0001525 -2.3894204     -9.7726484    0.00295  -199.53668  -85.92063  0.00000     0.8897616  -325.1309766    0.43393  0.00000   247.84619  -0.00982   -0.03715  0.19081   0.10313  1.48049
 6.75000 37443.85156     -0.0808269 -0.0067138 0.0001495 -2.3965801     -9.7734196    0.00290  -198.63955  -82.78021  0.00000     0.8838037  -327.2911549    0.43567  0.00000   248.52819  -0.00941   -0.03719  0.18886   0.10323  1.44377
 6.80000 37646.03516     -0.0812974 -0.0068584 0.0001467 -2.4039447     -9.7741905    0.00285  -197.84499  -79.83620  0.00000     0.8782922  -329.4446730    0.43740  0.00000   249.20850  -0.00902   -0.03722  0.18702   0.10331  1.40953
 6.85000 37848.25391     -0.0817680 -0.0069987 0.0001442 -2.4115101     -9.7749597    0.00280  -197.15523  -77.09151  0.00000     0.8732326  -331.5913041    0.43910  0.00000   249.88708  -0.00866   -0.03725  0.18529   0.10340  1.37775
 6.90000 38050.50391     -0.0822381 -0.0071348 0.0001418 -2.4192704     -9.7757257    0.00275  -196.57016  -74.54457  0.00000     0.8686207  -333.7312355    0.44078  0.00000   250.56393  -0.00833   -0.03728  0.18369   0.10347  1.34836
 6.95000 38252.78516     -0.0827075 -0.0072665 0.0001397 -2.4272173     -9.7764872    0.00270  -196.08747  -72.18996  0.00000     0.8644439  -335.8648370    0.44244  0.00000   251.23902  -0.00802   -0.03731  0.18219   0.10355  1.32125
 7.00000 38448.45703     -0.0831609 -0.0073892 0.0001377 -2.4349197     -9.7772429    0.00265  -195.66919  -70.00607  0.00000     0.8605479  -337.9342337    0.44401  0.00000   251.91234  -0.00773   -0.03733  0.18081   0.10362  1.29631
 7.05000 38650.71875     -0.0836233 -0.0074987 0.0001359 -2.4432091     -9.7779916    0.00260  -195.37806  -68.00440  0.00000     0.8571791  -340.0555882    0.44564  0.00000   252.58389  -0.00747   -0.03736  0.17952   0.10368  1.27347
 7.10000 38852.98828     -0.0840884 -0.0076203 0.0001343 -2.4516681     -9.7787318    0.00255  -195.18204  -66.18360  0.00000     0.8542067  -342.1710398    0.44725  0.00000   253.25365  -0.00723   -0.03738  0.17833   0.10374  1.25274
 7.15000 39055.26172     -0.0845510 -0.0077387 0.0001329 -2.4602803     -9.7794628    0.00250  -195.07113  -64.51846  0.00000     0.8515884  -344.2813563    0.44884  0.00000   253.92158  -0.00701   -0.03741  0.17723   0.10380  1.23391
 7.20000 39257.51953     -0.0850107 -0.0078524 0.0001316 -2.4690253     -9.7801841    0.00245  -195.03575  -62.99057  0.00000     0.8492843  -346.3873340    0.45041  0.00000   254.58769  -0.00681   -0.03743  0.17621   0.10385  1.21674
 7.25000 39459.75781     -0.0854683 -0.0079628 0.0001304 -2.4778848     -9.7808949    0.00240  -195.06664  -61.58360  0.00000     0.8472558  -348.4898650    0.45198  0.00000   255.25197  -0.00662   -0.03745  0.17527   0.10390  1.20102
 7.30000 39661.97656     -0.0859246 -0.0080706 0.0001294 -2.4868409     -9.7815947    0.00235  -195.15386  -60.28021  0.00000     0.8454623  -350.5898705    0.45353  0.00000   255.91441  -0.00644   -0.03747  0.17438   0.10395  1.18652
 7.35000 39864.16797     -0.0863800 -0.0081762 0.0001284 -2.4958752     -9.7822830    0.00230  -195.28664  -59.06164  0.00000     0.8438603  -352.6882089    0.45507  0.00000   256.57500  -0.00628   -0.03749  0.17354   0.10399  1.17300
 7.40000 40066.33203     -0.0868352 -0.0082796 0.0001275 -2.5049707     -9.7829593    0.00225  -195.45400  -57.90868  0.00000     0.8424059  -354.7857844    0.45661  0.00000   257.23372  -0.00612   -0.03751  0.17273   0.10404  1.16027
 7.45000 40268.45313     -0.0872906 -0.0083810 0.0001266 -2.5141104     -9.7836234    0.00220  -195.64520  -56.80272  0.00000     0.8410568  -356.8833001    0.45813  0.00000   257.89058  -0.00597   -0.03753  0.17196   0.10408  1.14810
 7.50000 40470.52734     -0.0877464 -0.0084807 0.0001258 -2.5232801     -9.7842750    0.00215  -195.85038  -55.72667  0.00000     0.8397741  -358.9814710    0.45966  0.00000   258.54555  -0.00583   -0.03755  0.17121   0.10412  1.13632
 7.55000 40672.53906     -0.0882030 -0.0085789 0.0001250 -2.5324670     -9.7849140    0.00210  -196.06072  -54.66545  0.00000     0.8385237  -361.0807986    0.46118  0.00000   259.19863  -0.00569   -0.03757  0.17047   0.10416  1.12479
 7.60000 40874.48828     -0.0886607 -0.0086759 0.0001242 -2.5416614     -9.7855403    0.00205  -196.26881  -53.60633  0.00000     0.8372769  -363.1818070    0.46270  0.00000   259.84981  -0.00555   -0.03759  0.16973   0.10420  1.11337
 7.65000 41076.36719     -0.0891197 -0.0087719 0.0001234 -2.5508555     -9.7861539    0.00200  -196.46856  -52.53902  0.00000     0.8360105  -365.2848339    0.46422  0.00000   260.49907  -0.00541   -0.03761  0.16900   0.10424  1.10197
 7.70000 41278.18359     -0.0895800 -0.0088673 0.0001226 -2.5600444     -9.7867548    0.00195  -196.65541  -51.45573  0.00000     0.8347073  -367.3902436    0.46574  0.00000   261.14642  -0.00527   -0.03763  0.16826   0.10428  1.09051
 7.75000 41479.90625     -0.0900417 -0.0089623 0.0001218 -2.5692229     -9.7873431    0.00190  -196.82596  -50.35098  0.00000     0.8333545  -369.4979479    0.46726  0.00000   261.79183  -0.00513   -0.03765  0.16752   0.10433  1.07896
 7.80000 41681.55078     -0.0905050 -0.0090570 0.0001210 -2.5783905     -9.7879186    0.00185  -196.97832  -49.22159  0.00000     0.8319455  -371.6081813    0.46877  0.00000   262.43531  -0.00499   -0.03767  0.16676   0.10437  1.06728
 7.85000 41883.09766     -0.0909697 -0.0091515 0.0001202 -2.5875457     -9.7884815    0.00181  -197.11161  -48.06628  0.00000     0.8304773  -373.7207828    0.47029  0.00000   263.07683  -0.00485   -0.03769  0.16600   0.10441  1.05548
 7.90000 42084.55859     -0.0914358 -0.0092461 0.0001194 -2.5966906     -9.7890317    0.00176  -197.22614  -46.88556  0.00000     0.8289514  -375.8358009    0.47181  0.00000   263.71639  -0.00470   -0.03771  0.16523   0.10445  1.04356
 7.95000 42285.89844     -0.0919031 -0.0093407 0.0001185 -2.6058252     -9.7895693    0.00171  -197.32281  -45.68126  0.00000     0.8273718  -377.9528103    0.47333  0.00000   264.35399  -0.00456   -0.03773  0.16445   0.10449  1.03156
 8.00000 42481.76172     -0.0923595 -0.0094314 0.0001177 -2.6146227     -9.7900943    0.00166  -197.37851  -44.45022  0.00000     0.8256514  -380.0237496    0.47479  0.00000   264.98961  -0.00442   -0.03775  0.16367   0.10453  1.01950
 8.05000 42682.87891     -0.0928258 -0.0095143 0.0001168 -2.6237535     -9.7906065    0.00161  -197.44706  -43.20776  0.00000     0.8239936  -382.1440438    0.47630  0.00000   265.62326  -0.00427   -0.03777  0.16289   0.10458  1.00751
 8.10000 42883.87891     -0.0932949 -0.0096104 0.0001160 -2.6329025     -9.7911058    0.00157  -197.80897  -42.46986  0.00000     0.8234514  -384.2647949    0.47782  0.00000   266.25492  -0.00418   -0.03779  0.16235   0.10462  0.99578
 8.15000 43084.75781     -0.0947190 -0.0101414 0.0001157 -2.6420720     -9.7915921    0.00152  -198.68349  -42.59931  0.00000     0.8248382  -386.3858422    0.47933  0.00000   266.88458  -0.00417   -0.03780  0.16224   0.10466  0.98436
 8.20000 43285.48438     -0.1050900 -0.0147175 0.0001201 -2.6512586     -9.7920653    0.00147  -199.55305  -42.72007  0.00000     0.8262058  -388.5069635    0.48083  0.00000   267.51224  -0.00416   -0.03782  0.16212   0.10470  0.97323
 8.25000 43486.08594     -0.1155147 -0.0192912 0.0001244 -2.6604635     -9.7925255    0.00143  -200.41962  -42.83590  0.00000     0.8275617  -390.6284434    0.48233  0.00000   268.13788  -0.00415   -0.03784  0.16201   0.10474  0.96236
 8.30000 43686.54297     -0.1259931 -0.0238633 0.0001286 -2.6696845     -9.7929726    0.00138  -201.28444  -42.94954  0.00000     0.8289107  -392.7501507    0.48383  0.00000   268.76151  -0.00414   -0.03786  0.16189   0.10478  0.95176
 8.35000 43886.85156     -0.1365253 -0.0284340 0.0001328 -2.6789200     -9.7934063    0.00133  -202.14844  -43.06293  0.00000     0.8302564  -394.8721226    0.48533  0.00000   269.38312  -0.00413   -0.03788  0.16177   0.10481  0.94140
 8.40000 44086.99609     -0.1471108 -0.0330034 0.0001370 -2.6881673     -9.7938267    0.00129  -203.01224  -43.17743  0.00000     0.8316010  -396.9943137    0.48682  0.00000   270.00270  -0.00412   -0.03790  0.16166   0.10485  0.93125
 8.45000 44287.00000     -0.1577494 -0.0375715 0.0001411 -2.6974261     -9.7942337    0.00124  -203.87645  -43.29403  0.00000     0.8329471  -399.1170382    0.48831  0.00000   270.62025  -0.00411   -0.03792  0.16154   0.10489  0.92130
 8.50000 44486.83203     -0.1684405 -0.0421383 0.0001451 -2.7066926     -9.7946271    0.00120  -204.74126  -43.41336  0.00000     0.8342953  -401.2401128    0.48979  0.00000   271.23576  -0.00410   -0.03793  0.16143   0.10493  0.91152
 8.55000 44686.49219     -0.1785399 -0.0464180 0.0001488 -2.7159654     -9.7950069    0.00115  -205.62605  -43.56378  0.00000     0.8357171  -403.3903103    0.49129  0.00000   271.84921  -0.00410   -0.03795  0.16133   0.10497  0.90188
 8.60000 44885.53125     -0.1797007 -0.0466755 0.0001480 -2.7251777     -9.7953730    0.00111  -206.77673  -44.10516  0.00000     0.8381195  -405.9116462    0.49299  0.00000   272.45926  -0.00413   -0.03801  0.16145   0.10505  0.89178
 8.65000 45083.59375     -0.1808458 -0.0468080 0.0001469 -2.7341785     -9.7957255    0.00106  -207.92330  -44.64563  0.00000     0.8405130  -408.4379798    0.49471  0.00000   273.06487  -0.00416   -0.03806  0.16156   0.10514  0.87943
 8.70000 45280.70313     -0.1819762 -0.0468508 0.0001453 -2.7429305     -9.7960650    0.00101  -209.06314  -45.18270  0.00000     0.8428889  -410.9719819    0.49645  0.00000   273.66606  -0.00419   -0.03812  0.16167   0.10523  0.86430
 8.75000 45476.82813     -0.1830958 -0.0468514 0.0001435 -2.7514754     -9.7963922    0.00097  -210.19625  -45.71715  0.00000     0.8452465  -413.5110635    0.49820  0.00000   274.26284  -0.00422   -0.03818  0.16178   0.10533  0.84696
 8.80000 45671.98438     -0.1842080 -0.0468384 0.0001415 -2.7598837     -9.7967070    0.00092  -211.32459  -46.25205  0.00000     0.8475921  -416.0514103    0.49996  0.00000   274.85520  -0.00425   -0.03824  0.16189   0.10543  0.82831
 8.85000 45866.13672     -0.1853149 -0.0468253 0.0001395 -2.7682205     -9.7970095    0.00088  -212.45006  -46.79053  0.00000     0.8499313  -418.5887523    0.50172  0.00000   275.44317  -0.00428   -0.03829  0.16199   0.10553  0.80924
 8.90000 46059.30859     -0.1864184 -0.0468191 0.0001375 -2.7765428     -9.7972994    0.00083  -213.57432  -47.33483  0.00000     0.8522694  -421.1199186    0.50346  0.00000   276.02673  -0.00431   -0.03835  0.16210   0.10563  0.79049
 8.95000 46251.46875     -0.1875195 -0.0468239 0.0001356 -2.7848915     -9.7975762    0.00079  -214.69808  -47.88596  0.00000     0.8546082  -423.6418945    0.50520  0.00000   276.60591  -0.00434   -0.03841  0.16221   0.10572  0.77264
 9.00000 46437.34375     -0.1885971 -0.0468340 0.0001339 -2.7929810     -9.7978396    0.00074  -215.79710  -48.43804  0.00000     0.8568598  -426.1041794    0.50685  0.00000   277.18070  -0.00437   -0.03846  0.16232   0.10581  0.75610
 9.05000 46627.52344     -0.1896924 -0.0468545 0.0001323 -2.8014760     -9.7980891    0.00070  -216.91707  -48.99375  0.00000     0.8591886  -428.6019382    0.50854  0.00000   277.75114  -0.00440   -0.03852  0.16242   0.10590  0.74125
 9.10000 46816.67969     -0.1907917 -0.0469113 0.0001310 -2.8100809     -9.7983242    0.00065  -218.02932  -49.54426  0.00000     0.8614909  -431.0845205    0.51021  0.00000   278.31724  -0.00443   -0.03857  0.16253   0.10599  0.72843
 9.15000 47004.83594     -0.1918913 -0.0469902 0.0001299 -2.8188000     -9.7985444    0.00061  -219.13356  -50.08570  0.00000     0.8637657  -433.5516467    0.51185  0.00000   278.87899  -0.00446   -0.03863  0.16263   0.10607  0.71770
 9.20000 47191.98438     -0.1929901 -0.0470871 0.0001291 -2.8276252     -9.7987495    0.00056  -220.23179  -50.62134  0.00000     0.8660205  -436.0034250    0.51346  0.00000   279.43642  -0.00449   -0.03868  0.16272   0.10614  0.70896
 9.25000 47378.11719     -0.1940881 -0.0472002 0.0001284 -2.8365435     -9.7989391    0.00052  -221.32572  -51.15466  0.00000     0.8682619  -438.4402814    0.51505  0.00000   279.98955  -0.00452   -0.03873  0.16282   0.10621  0.70205
 9.30000 47563.23828     -0.1951849 -0.0473278 0.0001280 -2.8455398     -9.7991132    0.00047  -222.41652  -51.68816  0.00000     0.8704944  -440.8629803    0.51661  0.00000   280.53839  -0.00455   -0.03878  0.16291   0.10628  0.69678
 9.35000 47747.32422     -0.1962803 -0.0474674 0.0001277 -2.8545947     -9.7992715    0.00043  -223.50482  -52.22353  0.00000     0.8727207  -443.2722084    0.51816  0.00000   281.08296  -0.00457   -0.03883  0.16300   0.10635  0.69290
 9.40000 47930.39453     -0.1973738 -0.0476164 0.0001275 -2.8636907     -9.7994140    0.00038  -224.59128  -52.76211  0.00000     0.8749436  -445.6691577    0.51969  0.00000   281.62326  -0.00460   -0.03887  0.16309   0.10641  0.69016
 9.45000 48112.44141     -0.1984649 -0.0477722 0.0001275 -2.8728084     -9.7995408    0.00034  -225.67626  -53.30491  0.00000     0.8771647  -448.0548043    0.52120  0.00000   282.15931  -0.00463   -0.03892  0.16319   0.10647  0.68832
 9.50000 48293.45313     -0.1995530 -0.0479322 0.0001275 -2.8819294     -9.7996519    0.00029  -226.76002  -53.85275  0.00000     0.8793854  -450.4300619    0.52270  0.00000   282.69112  -0.00466   -0.03897  0.16328   0.10652  0.68713
 9.55000 48473.43750     -0.2006377 -0.0480943 0.0001276 -2.8910379     -9.7997473    0.00025  -227.84278  -54.40624  0.00000     0.8816069  -452.7959509    0.52418  0.00000   283.21869  -0.00469   -0.03901  0.16338   0.10658  0.68638
 9.60000 48652.37109     -0.2017184 -0.0482566 0.0001277 -2.9001185     -9.7998273    0.00021  -228.92454  -54.96574  0.00000     0.8838295  -455.1530882    0.52566  0.00000   283.74205  -0.00472   -0.03906  0.16348   0.10664  0.68587
 9.65000 48830.26172     -0.2027947 -0.0484176 0.0001278 -2.9091601     -9.7998919    0.00016  -230.00531  -55.53146  0.00000     0.8860534  -457.5022459    0.52713  0.00000   284.26119  -0.00475   -0.03911  0.16358   0.10669  0.68545
 9.70000 49007.13672     -0.2038665 -0.0485761 0.0001279 -2.9181554     -9.7999413    0.00012  -231.08514  -56.10340  0.00000     0.8882791  -459.8442295    0.52860  0.00000   284.77612  -0.00478   -0.03915  0.16368   0.10674  0.68499
 9.75000 49182.90625     -0.2049332 -0.0487313 0.0001280 -2.9270924     -9.7999757    0.00008  -232.16341  -56.68126  0.00000     0.8905047  -462.1785907    0.53006  0.00000   285.28685  -0.00481   -0.03920  0.16378   0.10680  0.68440
 9.80000 49357.65234     -0.2059949 -0.0488828 0.0001280 -2.9359719     -9.7999951    0.00003  -233.24026  -57.26475  0.00000     0.8927307  -464.5063433    0.53151  0.00000   285.79340  -0.00484   -0.03924  0.16388   0.10685  0.68361
 9.85000 49531.33203     -0.2070513 -0.0490303 0.0001281 -2.9447892     -9.7999997    -0.00001  -234.31517  -57.85328  0.00000     0.8949554  -466.8271884    0.53296  0.00000   286.29577  -0.00487   -0.03929  0.16398   0.10691  0.68260
 9.90000 49703.89453     -0.2081022 -0.0491739 0.0001281 -2.9535410     -9.7999897    -0.00005  -235.38752  -58.44615  0.00000     0.8971768  -469.1406276    0.53440  0.00000   286.79397  -0.00490   -0.03933  0.16409   0.10696  0.68136
 9.95000 49875.29688     -0.2091473 -0.0493138 0.0001281 -2.9622260     -9.7999651    -0.00009  -236.45674  -59.04258  0.00000     0.8993930  -471.4461291    0.53584  0.00000   287.28802  -0.00493   -0.03937  0.16419   0.10701  0.67991
 10.00000 50040.77344     -0.2101662 -0.0494425 0.0001280 -2.9705637     -9.7999260    -0.00013  -237.49984  -59.63587  0.00000     0.9015240  -473.6983694    0.53722  0.00000   287.77792  -0.00496   -0.03942  0.16430   0.10707  0.67827
 10.05000 50210.03125     -0.2111978 -0.0495629 0.0001279 -2.9791391     -9.7998726    -0.00017  -238.55978  -60.23058  0.00000     0.9037193  -475.9885039    0.53865  0.00000   288.26369  -0.00499   -0.03946  0.16440   0.10712  0.67657
 10.10000 50378.23047     -0.2122280 -0.0496987 0.0001279 -2.9876804     -9.7998049    -0.00021  -239.60957  -60.81647  0.00000     0.9058847  -478.2695849    0.54007  0.00000   288.74535  -0.00502   -0.03951  0.16450   0.10717  0.67502
 10.15000 50545.35938     -0.2132540 -0.0498378 0.0001279 -2.9961894     -9.7997230    -0.00025  -240.64923  -61.39137  0.00000     0.9080207  -480.5412402    0.54148  0.00000   289.22290  -0.00505   -0.03955  0.16459   0.10723  0.67365
 10.20000 50711.42969     -0.2142749 -0.0499772 0.0001279 -3.0046647     -9.7996271    -0.00030  -241.68101  -61.95906  0.00000     0.9101350  -482.8036428    0.54288  0.00000   289.69637  -0.00508   -0.03959  0.16468   0.10728  0.67244
 10.25000 50876.41406     -0.2152907 -0.0501164 0.0001279 -3.0131031     -9.7995173    -0.00034  -242.70657  -62.52319  0.00000     0.9122336  -485.0565876    0.54428  0.00000   290.16576  -0.00511   -0.03963  0.16476   0.10733  0.67136
 10.30000 51040.32031     -0.2163017 -0.0502556 0.0001279 -3.0215038     -9.7993936    -0.00038  -243.72714  -63.08624  0.00000     0.9143210  -487.3001689    0.54566  0.00000   290.63110  -0.00514   -0.03968  0.16485   0.10738  0.67040
 10.35000 51203.16016     -0.2173079 -0.0503949 0.0001280 -3.0298664     -9.7992561    -0.00041  -244.74350  -63.64976  0.00000     0.9163998  -489.5345026    0.54704  0.00000   291.09239  -0.00516   -0.03972  0.16493   0.10743  0.66954
 10.40000 51364.94531     -0.2183094 -0.0505342 0.0001280 -3.0381908     -9.7991050    -0.00045  -245.75615  -64.21470  0.00000     0.9184719  -491.7596967    0.54841  0.00000   291.54966  -0.00519   -0.03976  0.16502   0.10748  0.66878
 10.45000 51525.64063     -0.2193060 -0.0506732 0.0001281 -3.0464743     -9.7989405    -0.00049  -246.76516  -64.78152  0.00000     0.9205377  -493.9753989    0.54977  0.00000   292.00293  -0.00522   -0.03980  0.16510   0.10752  0.66809
 10.50000 51685.27734     -0.2202979 -0.0508118 0.0001282 -3.0547182     -9.7987625    -0.00053  -247.77077  -65.35048  0.00000     0.9225979  -496.1818767    0.55113  0.00000   292.45220  -0.00525   -0.03984  0.16519   0.10757  0.66747
 10.55000 51843.82422     -0.2212849 -0.0509501 0.0001282 -3.0629204     -9.7985712    -0.00057  -248.77284  -65.92154  0.00000     0.9246522  -498.3787814    0.55248  0.00000   292.89749  -0.00528   -0.03988  0.16527   0.10762  0.66693
 10.60000 52001.31250     -0.2222671 -0.0510881 0.0001283 -3.0710830     -9.7983668    -0.00061  -249.77139  -66.49457  0.00000     0.9267008  -500.5663472    0.55382  0.00000   293.33882  -0.00530   -0.03992  0.16536   0.10767  0.66645
 10.65000 52157.71875     -0.2232443 -0.0512259 0.0001284 -3.0792046     -9.7981493    -0.00065  -250.76618  -67.06924  0.00000     0.9287427  -502.7442684    0.55515  0.00000   293.77621  -0.00533   -0.03996  0.16544   0.10771  0.66605
 10.70000 52313.07031     -0.2242167 -0.0513634 0.0001285 -3.0872873     -9.7979188    -0.00069  -251.75713  -67.64522  0.00000     0.9307780  -504.9127164    0.55648  0.00000   294.20967  -0.00536   -0.04000  0.16553   0.10776  0.66573
 10.75000 52467.32813     -0.2251842 -0.0515008 0.0001286 -3.0953292     -9.7976755    -0.00072  -252.74386  -68.22207  0.00000     0.9328052  -507.0712146    0.55780  0.00000   294.63922  -0.00539   -0.04004  0.16561   0.10780  0.66549
 10.80000 52620.52734     -0.2261468 -0.0516383 0.0001287 -3.1033329     -9.7974195    -0.00076  -253.72631  -68.79940  0.00000     0.9348242  -509.2199976    0.55911  0.00000   295.06488  -0.00542   -0.04008  0.16569   0.10785  0.66534
 10.85000 52772.65625     -0.2271046 -0.0517758 0.0001289 -3.1112983     -9.7971509    -0.00080  -254.70422  -69.37681  0.00000     0.9368342  -511.3588466    0.56041  0.00000   295.48666  -0.00544   -0.04012  0.16578   0.10789  0.66530
 10.90000 52923.71484     -0.2280575 -0.0519136 0.0001290 -3.1192257     -9.7968698    -0.00084  -255.67741  -69.95392  0.00000     0.9388347  -513.4876579    0.56171  0.00000   295.90460  -0.00547   -0.04016  0.16586   0.10793  0.66536
 10.95000 53073.69922     -0.2290305 -0.0520520 0.0001292 -3.1271158     -9.7965764    -0.00087  -256.64368  -70.53070  0.00000     0.9408184  -515.6098167    0.56300  0.00000   296.31865  -0.00550   -0.04020  0.16594   0.10798  0.66554
 11.00000 53222.43359     -0.2300012 -0.0521883 0.0001293 -3.1349591     -9.7962708    -0.00091  -257.60356  -71.10582  0.00000     0.9427873  -517.7202753    0.56429  0.00000   296.72878  -0.00553   -0.04024  0.16602   0.10802  0.66585
 11.05000 53370.21484     -0.2309674 -0.0523155 0.0001295 -3.1427789     -9.7959531    -0.00095  -258.55628  -71.67423  0.00000     0.9447389  -519.8211164    0.56557  0.00000   297.13500  -0.00555   -0.04027  0.16609   0.10806  0.66636
 11.10000 53516.90234     -0.2319303 -0.0524592 0.0001297 -3.1505781     -9.7956236    -0.00098  -259.49784  -72.23118  0.00000     0.9466596  -521.9094356    0.56684  0.00000   297.53732  -0.00558   -0.04031  0.16616   0.10810  0.66724
 11.15000 53662.48438     -0.2328887 -0.0526088 0.0001300 -3.1583552     -9.7952824    -0.00102  -260.42873  -72.77612  0.00000     0.9485511  -523.9853119    0.56810  0.00000   297.93578  -0.00560   -0.04035  0.16623   0.10814  0.66849
 11.20000 53806.96875     -0.2338424 -0.0527601 0.0001303 -3.1661050     -9.7949298    -0.00106  -261.35129  -73.31341  0.00000     0.9504216  -526.0492601    0.56935  0.00000   298.33039  -0.00563   -0.04038  0.16629   0.10818  0.67001
 11.25000 53950.35938     -0.2347914 -0.0529122 0.0001307 -3.1738225     -9.7945659    -0.00109  -262.26746  -73.84702  0.00000     0.9522778  -528.1017023    0.57058  0.00000   298.72117  -0.00565   -0.04042  0.16635   0.10822  0.67174
 11.30000 54092.66016     -0.2357355 -0.0530646 0.0001310 -3.1815032     -9.7941909    -0.00113  -263.17850  -74.37957  0.00000     0.9541239  -530.1429833    0.57182  0.00000   299.10814  -0.00568   -0.04046  0.16641   0.10826  0.67362
